Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Wednesday 8 February 2023,18:30,Fair,8°,Calm,66%,1024 hPa
Wednesday 8 February 2023,19:00,Mostly Cloudy,8°,2,61%,1024 hPa
Wednesday 8 February 2023,19:30,Mostly Cloudy,9°,2,57%,1024 hPa
Wednesday 8 February 2023,20:00,Mostly Cloudy,8°,6,66%,1025 hPa
Wednesday 8 February 2023,20:30,Mostly Cloudy,9°,7,61%,1025 hPa
Wednesday 8 February 2023,21:00,Mostly Cloudy,9°,7,61%,1026 hPa
Wednesday 8 February 2023,21:30,Mostly Cloudy,8°,9,66%,1026 hPa
Wednesday 8 February 2023,22:00,Mostly Cloudy,8°,4,66%,1026 hPa
Wednesday 8 February 2023,22:30,Mostly Cloudy,7°,6,70%,1026 hPa
Wednesday 8 February 2023,23:00,Partly Cloudy,7°,4,70%,1026 hPa
Wednesday 8 February 2023,23:30,Partly Cloudy,7°,6,70%,1027 hPa
Thursday 9 February 2023,00:00,Partly Cloudy,7°,6,70%,1027 hPa
Thursday 9 February 2023,00:30,Mostly Cloudy,6°,7,75%,1027 hPa
Thursday 9 February 2023,01:00,Mostly Cloudy,6°,7,75%,1027 hPa
Thursday 9 February 2023,01:30,Mostly Cloudy,5°,7,81%,1027 hPa
Thursday 9 February 2023,02:00,Mostly Cloudy,5°,7,81%,1027 hPa
Thursday 9 February 2023,02:30,Mostly Cloudy,5°,9,75%,1027 hPa
Thursday 9 February 2023,03:00,Mostly Cloudy,5°,9,75%,1027 hPa
Thursday 9 February 2023,03:30,Mostly Cloudy,5°,6,75%,1027 hPa
Thursday 9 February 2023,04:00,Mostly Cloudy,4°,6,81%,1027 hPa
Thursday 9 February 2023,04:30,Mostly Cloudy,4°,4,81%,1027 hPa
Thursday 9 February 2023,05:00,Mostly Cloudy,4°,4,81%,1027 hPa
Thursday 9 February 2023,05:30,Partly Cloudy,3°,2,87%,1027 hPa
Thursday 9 February 2023,06:00,Partly Cloudy,2°,6,87%,1027 hPa
Thursday 9 February 2023,06:30,Mostly Cloudy,3°,2,87%,1028 hPa
Thursday 9 February 2023,07:00,Mostly Cloudy,3°,2,87%,1028 hPa
Thursday 9 February 2023,07:30,Mostly Cloudy,3°,Calm,87%,1028 hPa
Thursday 9 February 2023,08:00,Mostly Cloudy,3°,4,87%,1028 hPa
Thursday 9 February 2023,08:30,Mostly Cloudy,3°,7,87%,1029 hPa
Thursday 9 February 2023,09:00,Mostly Cloudy,3°,Calm,87%,1029 hPa
Thursday 9 February 2023,09:30,Partly Cloudy,5°,6,81%,1030 hPa
Thursday 9 February 2023,10:00,Mostly Cloudy,6°,4,75%,1030 hPa
Thursday 9 February 2023,10:30,Mostly Cloudy,6°,6,75%,1030 hPa
Thursday 9 February 2023,11:00,Mostly Cloudy,7°,4,70%,1031 hPa
Thursday 9 February 2023,11:30,Mostly Cloudy,7°,4,70%,1031 hPa
Thursday 9 February 2023,12:00,Mostly Cloudy,8°,4,66%,1031 hPa
Thursday 9 February 2023,12:30,Mostly Cloudy,8°,4,66%,1031 hPa
Thursday 9 February 2023,13:00,Mostly Cloudy,8°,2,66%,1031 hPa
Thursday 9 February 2023,13:30,Partly Cloudy,8°,Calm,66%,1031 hPa
Thursday 9 February 2023,14:00,Partly Cloudy,10°,6,57%,1030 hPa
Thursday 9 February 2023,14:30,Partly Cloudy,10°,4,57%,1030 hPa
Thursday 9 February 2023,15:00,Partly Cloudy,10°,7,50%,1030 hPa
Thursday 9 February 2023,15:30,Partly Cloudy,11°,4,47%,1030 hPa
Thursday 9 February 2023,16:00,Partly Cloudy,11°,6,50%,1030 hPa
Thursday 9 February 2023,16:30,Partly Cloudy,11°,7,50%,1030 hPa
Thursday 9 February 2023,17:00,Partly Cloudy,10°,6,50%,1030 hPa
Thursday 9 February 2023,17:30,Partly Cloudy,9°,2,53%,1030 hPa
Thursday 9 February 2023,18:00,Partly Cloudy,10°,4,46%,1030 hPa
Thursday 9 February 2023,18:30,Partly Cloudy,10°,4,46%,1031 hPa
Thursday 9 February 2023,19:00,Fair,8°,4,57%,1031 hPa
Thursday 9 February 2023,19:30,Fair,7°,2,61%,1031 hPa
Thursday 9 February 2023,20:00,Fair,7°,4,61%,1032 hPa
Thursday 9 February 2023,20:30,Fair,6°,4,65%,1032 hPa
Thursday 9 February 2023,21:00,Fair,6°,4,61%,1032 hPa
Thursday 9 February 2023,21:30,Fair,6°,4,65%,1033 hPa
Thursday 9 February 2023,22:00,Fair,4°,2,75%,1033 hPa
Thursday 9 February 2023,22:30,Fair,3°,7,75%,1033 hPa
Thursday 9 February 2023,23:00,Clear,2°,7,80%,1033 hPa
Thursday 9 February 2023,23:30,Fair,2°,6,80%,1034 hPa
Friday 10 February 2023,00:00,Partly Cloudy,2°,6,75%,1034 hPa
Friday 10 February 2023,00:30,Partly Cloudy,2°,2,75%,1034 hPa
Friday 10 February 2023,01:00,Partly Cloudy,3°,4,70%,1035 hPa
Friday 10 February 2023,01:30,Partly Cloudy,3°,2,70%,1035 hPa
Friday 10 February 2023,02:00,Partly Cloudy,2°,Calm,69%,1035 hPa
Friday 10 February 2023,02:30,Mostly Cloudy,2°,Calm,75%,1035 hPa
Friday 10 February 2023,03:00,Partly Cloudy,1°,6,80%,1035 hPa
Friday 10 February 2023,03:30,Mostly Cloudy,1°,2,80%,1035 hPa
Friday 10 February 2023,04:00,Mostly Cloudy,2°,Calm,75%,1035 hPa
Friday 10 February 2023,04:30,Mostly Cloudy,2°,4,75%,1035 hPa
Friday 10 February 2023,05:00,Partly Cloudy,2°,Calm,75%,1035 hPa
Friday 10 February 2023,05:30,Mostly Cloudy,2°,Calm,75%,1035 hPa
Friday 10 February 2023,06:00,Mostly Cloudy,2°,4,80%,1035 hPa
Friday 10 February 2023,06:30,Partly Cloudy,1°,2,80%,1034 hPa
Friday 10 February 2023,07:00,Partly Cloudy,0°,Calm,86%,1034 hPa
Friday 10 February 2023,07:30,Fair,0°,2,86%,1034 hPa
Friday 10 February 2023,08:00,Partly Cloudy,0°,2,86%,1035 hPa
Friday 10 February 2023,08:30,Partly Cloudy,0°,4,86%,1035 hPa
Friday 10 February 2023,09:00,Partly Cloudy,1°,7,80%,1036 hPa
Friday 10 February 2023,09:30,Partly Cloudy,2°,4,75%,1036 hPa
Friday 10 February 2023,10:00,Partly Cloudy,3°,4,75%,1036 hPa
Friday 10 February 2023,10:30,Partly Cloudy,4°,2,70%,1036 hPa
Friday 10 February 2023,11:00,Partly Cloudy,4°,6,70%,1037 hPa
Friday 10 February 2023,11:30,Partly Cloudy,6°,4,65%,1037 hPa
Friday 10 February 2023,12:00,Fair,7°,2,61%,1037 hPa
Friday 10 February 2023,12:30,Partly Cloudy,8°,6,57%,1036 hPa
Friday 10 February 2023,13:00,Partly Cloudy,8°,6,53%,1036 hPa
Friday 10 February 2023,13:30,Partly Cloudy,8°,7,53%,1036 hPa
Friday 10 February 2023,14:00,Fair,9°,7,49%,1035 hPa
Friday 10 February 2023,14:30,Fair,9°,7,46%,1035 hPa
Friday 10 February 2023,15:00,Fair,9°,11,49%,1034 hPa
Friday 10 February 2023,15:30,Fair,9°,7,49%,1034 hPa
Friday 10 February 2023,16:00,Clear,10°,4,43%,1034 hPa
Friday 10 February 2023,16:30,Clear,10°,7,43%,1034 hPa
Friday 10 February 2023,17:00,Clear,10°,9,40%,1033 hPa
Friday 10 February 2023,17:30,Clear,10°,6,40%,1033 hPa
Friday 10 February 2023,18:00,Clear,10°,4,40%,1033 hPa
Friday 10 February 2023,18:30,Clear,9°,4,46%,1033 hPa
Friday 10 February 2023,19:00,Clear,7°,4,53%,1033 hPa
Friday 10 February 2023,19:30,Clear,6°,4,56%,1033 hPa
Friday 10 February 2023,20:00,Clear,5°,2,56%,1034 hPa
Friday 10 February 2023,20:30,Clear,6°,4,52%,1034 hPa
Friday 10 February 2023,21:00,Clear,5°,6,56%,1034 hPa
Friday 10 February 2023,21:30,Clear,3°,6,70%,1034 hPa
Friday 10 February 2023,22:00,Clear,2°,4,75%,1034 hPa
Friday 10 February 2023,22:30,Clear,1°,4,75%,1034 hPa
Friday 10 February 2023,23:00,Clear,2°,2,75%,1034 hPa
Friday 10 February 2023,23:30,Clear,1°,4,75%,1034 hPa
Saturday 11 February 2023,00:00,Clear,1°,4,75%,1034 hPa
Saturday 11 February 2023,00:30,Clear,0°,7,80%,1034 hPa
Saturday 11 February 2023,01:00,Clear,0°,7,80%,1034 hPa
Saturday 11 February 2023,01:30,Clear,0°,7,80%,1034 hPa
Saturday 11 February 2023,02:00,Clear,-1°,9,80%,1034 hPa
Saturday 11 February 2023,02:30,Clear,-1°,7,80%,1034 hPa
Saturday 11 February 2023,03:00,Clear,-1°,7,80%,1034 hPa
Saturday 11 February 2023,03:30,Clear,-1°,11,80%,1034 hPa
Saturday 11 February 2023,04:00,Clear,-2°,9,80%,1034 hPa
Saturday 11 February 2023,04:30,Clear,-2°,11,86%,1034 hPa
Saturday 11 February 2023,05:00,Clear,-2°,13,80%,1034 hPa
Saturday 11 February 2023,05:30,Clear,-2°,11,80%,1033 hPa
Saturday 11 February 2023,06:00,Clear,-2°,9,80%,1033 hPa
Saturday 11 February 2023,06:30,Clear,-3°,7,86%,1033 hPa
Saturday 11 February 2023,07:00,Clear,-3°,7,86%,1033 hPa
Saturday 11 February 2023,07:30,Clear,-3°,7,86%,1033 hPa
Saturday 11 February 2023,08:00,Clear,-3°,6,86%,1033 hPa
Saturday 11 February 2023,08:30,Clear,-3°,6,86%,1034 hPa
Saturday 11 February 2023,09:00,Clear,-2°,6,80%,1034 hPa
Saturday 11 February 2023,09:30,Clear,-1°,7,80%,1034 hPa
Saturday 11 February 2023,10:00,Clear,0°,9,80%,1034 hPa
Saturday 11 February 2023,10:30,Clear,2°,9,75%,1034 hPa
Saturday 11 February 2023,11:00,Clear,4°,9,70%,1034 hPa
Saturday 11 February 2023,11:30,Clear,6°,6,56%,1034 hPa
Saturday 11 February 2023,12:00,Clear,7°,9,53%,1033 hPa
Saturday 11 February 2023,12:30,Fair,8°,7,49%,1033 hPa
Saturday 11 February 2023,13:00,Fair,9°,13,49%,1032 hPa
Saturday 11 February 2023,13:30,Fair,9°,11,46%,1032 hPa
Saturday 11 February 2023,14:00,Fair,10°,9,43%,1031 hPa
Saturday 11 February 2023,14:30,Fair,10°,9,46%,1031 hPa
Saturday 11 February 2023,15:00,Fair,11°,2,47%,1030 hPa
Saturday 11 February 2023,15:30,Fair,11°,7,43%,1030 hPa
Saturday 11 February 2023,16:00,Fair,11°,15,43%,1030 hPa
Saturday 11 February 2023,16:30,Fair,12°,11,40%,1030 hPa
Saturday 11 February 2023,17:00,Fair,12°,13,38%,1029 hPa
Saturday 11 February 2023,17:30,Fair,11°,19,43%,1029 hPa
Saturday 11 February 2023,18:00,Clear,10°,20,46%,1030 hPa
Saturday 11 February 2023,18:30,Clear,9°,13,49%,1030 hPa
Saturday 11 February 2023,19:00,Clear,9°,13,49%,1030 hPa
Saturday 11 February 2023,19:30,Clear,8°,9,53%,1030 hPa
Saturday 11 February 2023,20:00,Clear,8°,7,53%,1031 hPa
Saturday 11 February 2023,20:30,Clear,6°,2,61%,1031 hPa
Saturday 11 February 2023,21:00,Clear,5°,2,65%,1031 hPa
Saturday 11 February 2023,21:30,Clear,6°,4,61%,1031 hPa
Saturday 11 February 2023,22:00,Clear,5°,2,65%,1031 hPa
Saturday 11 February 2023,22:30,Clear,4°,Calm,65%,1031 hPa
Saturday 11 February 2023,23:00,Clear,3°,4,70%,1031 hPa
Saturday 11 February 2023,23:30,Clear,2°,7,75%,1031 hPa
Sunday 12 February 2023,00:00,Clear,1°,6,80%,1032 hPa
Sunday 12 February 2023,00:30,Clear,1°,7,75%,1032 hPa
Sunday 12 February 2023,01:00,Clear,-1°,7,80%,1032 hPa
Sunday 12 February 2023,01:30,Clear,0°,6,80%,1032 hPa
Sunday 12 February 2023,02:00,Clear,-1°,9,80%,1032 hPa
Sunday 12 February 2023,02:30,Clear,-1°,7,80%,1032 hPa
Sunday 12 February 2023,03:00,Clear,-1°,7,80%,1032 hPa
Sunday 12 February 2023,03:30,Clear,-2°,7,86%,1032 hPa
Sunday 12 February 2023,04:00,Clear,-1°,7,80%,1031 hPa
Sunday 12 February 2023,04:30,Clear,-2°,7,86%,1031 hPa
Sunday 12 February 2023,05:00,Clear,-2°,7,86%,1031 hPa
Sunday 12 February 2023,05:30,Clear,-2°,7,86%,1031 hPa
Sunday 12 February 2023,06:00,Clear,-2°,11,86%,1031 hPa
Sunday 12 February 2023,06:30,Clear,-1°,11,80%,1031 hPa
Sunday 12 February 2023,07:00,Partly Cloudy,-1°,15,80%,1031 hPa
Sunday 12 February 2023,07:30,Mostly Cloudy,-1°,13,86%,1031 hPa
Sunday 12 February 2023,08:00,Mostly Cloudy,-1°,13,80%,1031 hPa
Sunday 12 February 2023,08:30,Partly Cloudy,-1°,13,86%,1032 hPa
Sunday 12 February 2023,09:00,Partly Cloudy,0°,15,80%,1032 hPa
Sunday 12 February 2023,09:30,Fair,1°,11,80%,1032 hPa
Sunday 12 February 2023,10:00,Fair,3°,9,75%,1032 hPa
Sunday 12 February 2023,10:30,Clear,4°,9,70%,1032 hPa
Sunday 12 February 2023,11:00,Clear,6°,7,61%,1032 hPa
Sunday 12 February 2023,11:30,Clear,7°,6,61%,1032 hPa
Sunday 12 February 2023,12:00,Clear,7°,6,61%,1032 hPa
Sunday 12 February 2023,12:30,Clear,9°,4,53%,1032 hPa
Sunday 12 February 2023,13:00,Clear,9°,6,53%,1031 hPa
Sunday 12 February 2023,13:30,Fair,10°,4,53%,1031 hPa
Sunday 12 February 2023,14:00,Fair,10°,6,53%,1030 hPa
Sunday 12 February 2023,14:30,Fair,11°,4,50%,1030 hPa
Sunday 12 February 2023,15:00,Partly Cloudy,11°,4,50%,1030 hPa
Sunday 12 February 2023,15:30,Fair,11°,2,50%,1029 hPa
Sunday 12 February 2023,16:00,Fair,11°,2,50%,1029 hPa
Sunday 12 February 2023,16:30,Fair,11°,4,50%,1029 hPa
Sunday 12 February 2023,17:00,Partly Cloudy,12°,Calm,50%,1029 hPa
Sunday 12 February 2023,17:30,Partly Cloudy,12°,4,47%,1029 hPa
Sunday 12 February 2023,18:00,Partly Cloudy,11°,7,50%,1029 hPa
Sunday 12 February 2023,18:30,Partly Cloudy,11°,9,47%,1030 hPa
Sunday 12 February 2023,19:00,Partly Cloudy,9°,9,57%,1030 hPa
Sunday 12 February 2023,19:30,Fair,9°,9,53%,1030 hPa
Sunday 12 February 2023,20:00,Fair,8°,11,61%,1031 hPa
Sunday 12 February 2023,20:30,Clear,7°,7,61%,1031 hPa
Sunday 12 February 2023,21:00,Clear,6°,6,65%,1031 hPa
Sunday 12 February 2023,21:30,Clear,6°,2,70%,1031 hPa
Sunday 12 February 2023,22:00,Clear,5°,Calm,70%,1032 hPa
Sunday 12 February 2023,22:30,Clear,5°,4,75%,1032 hPa
Sunday 12 February 2023,23:00,Clear,4°,6,75%,1032 hPa
Sunday 12 February 2023,23:30,Clear,3°,9,81%,1032 hPa
Monday 13 February 2023,00:00,Clear,2°,7,80%,1032 hPa
Monday 13 February 2023,00:30,Clear,2°,7,80%,1032 hPa
Monday 13 February 2023,01:00,Clear,2°,7,80%,1032 hPa
Monday 13 February 2023,01:30,Clear,2°,13,80%,1032 hPa
Monday 13 February 2023,02:00,Clear,1°,9,86%,1032 hPa
Monday 13 February 2023,02:30,Clear,1°,11,86%,1032 hPa
Monday 13 February 2023,03:00,Clear,1°,7,86%,1032 hPa
Monday 13 February 2023,03:30,Clear,0°,6,86%,1032 hPa
Monday 13 February 2023,04:00,Clear,-1°,6,86%,1032 hPa
Monday 13 February 2023,04:30,Clear,0°,4,86%,1032 hPa
Monday 13 February 2023,05:00,Clear,-1°,6,93%,1032 hPa
Monday 13 February 2023,05:30,Clear,-1°,4,93%,1033 hPa
Monday 13 February 2023,06:00,Clear,-1°,7,86%,1033 hPa
Monday 13 February 2023,06:30,Clear,-1°,4,86%,1033 hPa
Monday 13 February 2023,07:00,Clear,-1°,6,86%,1033 hPa
Monday 13 February 2023,07:30,Clear,-2°,7,93%,1033 hPa
Monday 13 February 2023,08:00,Clear,-2°,4,93%,1033 hPa
Monday 13 February 2023,08:30,Clear,-2°,4,93%,1034 hPa
Monday 13 February 2023,09:00,Clear,-1°,2,93%,1034 hPa
Monday 13 February 2023,09:30,Clear,0°,6,86%,1034 hPa
Monday 13 February 2023,10:00,Clear,2°,4,80%,1034 hPa
Monday 13 February 2023,10:30,Clear,3°,6,75%,1034 hPa
Monday 13 February 2023,11:00,Clear,4°,4,75%,1034 hPa
Monday 13 February 2023,11:30,Clear,6°,4,70%,1034 hPa
Monday 13 February 2023,12:00,Clear,7°,2,66%,1034 hPa
Monday 13 February 2023,12:30,Clear,9°,4,61%,1034 hPa
Monday 13 February 2023,13:00,Clear,9°,6,61%,1034 hPa
Monday 13 February 2023,13:30,Clear,9°,7,57%,1033 hPa
Monday 13 February 2023,14:00,Fair,9°,7,57%,1033 hPa
Monday 13 February 2023,14:30,Fair,9°,2,57%,1032 hPa
Monday 13 February 2023,15:00,Fair,11°,6,54%,1032 hPa
Monday 13 February 2023,15:30,Fair,10°,11,53%,1032 hPa
Monday 13 February 2023,16:00,Clear,11°,9,50%,1032 hPa
Monday 13 February 2023,16:30,Clear,11°,11,50%,1031 hPa
Monday 13 February 2023,17:00,Clear,11°,11,50%,1031 hPa
Monday 13 February 2023,17:30,Clear,11°,9,50%,1031 hPa
Monday 13 February 2023,18:00,Clear,11°,7,50%,1031 hPa
Monday 13 February 2023,18:30,Clear,10°,7,57%,1031 hPa
Monday 13 February 2023,19:00,Clear,9°,6,57%,1031 hPa
Monday 13 February 2023,19:30,Clear,8°,7,61%,1032 hPa
Monday 13 February 2023,20:00,Clear,7°,7,70%,1032 hPa
Monday 13 February 2023,20:30,Clear,7°,6,70%,1032 hPa
Monday 13 February 2023,21:00,Clear,7°,7,70%,1032 hPa
Monday 13 February 2023,21:30,Fair,7°,4,70%,1033 hPa
Monday 13 February 2023,22:00,Fair,7°,4,70%,1033 hPa
Monday 13 February 2023,22:30,Partly Cloudy,5°,4,81%,1033 hPa
Monday 13 February 2023,23:00,Fair,5°,7,75%,1032 hPa
Monday 13 February 2023,23:30,Fair,3°,9,81%,1032 hPa
Tuesday 14 February 2023,00:00,Clear,3°,7,87%,1032 hPa
Tuesday 14 February 2023,00:30,Clear,3°,7,81%,1032 hPa
Tuesday 14 February 2023,01:00,Fair,2°,4,87%,1032 hPa
Tuesday 14 February 2023,01:30,Fair,2°,4,87%,1032 hPa
Tuesday 14 February 2023,02:00,Fair,2°,6,87%,1032 hPa
Tuesday 14 February 2023,02:30,Fair,2°,4,87%,1032 hPa
Tuesday 14 February 2023,03:00,Fair,1°,Calm,86%,1032 hPa
Tuesday 14 February 2023,03:30,Partly Cloudy,2°,2,87%,1032 hPa
Tuesday 14 February 2023,04:00,Partly Cloudy,2°,4,87%,1032 hPa
Tuesday 14 February 2023,04:30,Partly Cloudy,1°,6,93%,1032 hPa
Tuesday 14 February 2023,05:00,Fair,1°,6,86%,1031 hPa
Tuesday 14 February 2023,05:30,Mostly Cloudy,1°,6,93%,1031 hPa
Tuesday 14 February 2023,06:00,Mostly Cloudy,2°,4,87%,1032 hPa
Tuesday 14 February 2023,06:30,Mostly Cloudy,2°,9,87%,1031 hPa
Tuesday 14 February 2023,07:00,Mostly Cloudy,2°,4,87%,1031 hPa
Tuesday 14 February 2023,07:30,Mostly Cloudy,2°,2,87%,1031 hPa
Tuesday 14 February 2023,08:00,Mostly Cloudy,3°,6,87%,1031 hPa
Tuesday 14 February 2023,08:30,Mostly Cloudy,3°,4,87%,1032 hPa
Tuesday 14 February 2023,09:00,Mostly Cloudy,2°,6,87%,1032 hPa
Tuesday 14 February 2023,09:30,Partly Cloudy,4°,4,81%,1032 hPa
Tuesday 14 February 2023,10:00,Partly Cloudy,5°,7,81%,1032 hPa
Tuesday 14 February 2023,10:30,Partly Cloudy,6°,7,75%,1032 hPa
Tuesday 14 February 2023,11:00,Partly Cloudy,7°,6,70%,1032 hPa
Tuesday 14 February 2023,11:30,Partly Cloudy,8°,7,66%,1031 hPa
Tuesday 14 February 2023,12:00,Partly Cloudy,8°,9,66%,1031 hPa
Tuesday 14 February 2023,12:30,Mostly Cloudy,8°,9,66%,1031 hPa
Tuesday 14 February 2023,13:00,Partly Cloudy,9°,6,66%,1031 hPa
Tuesday 14 February 2023,13:30,Mostly Cloudy,9°,7,61%,1030 hPa
Tuesday 14 February 2023,14:00,Mostly Cloudy,10°,9,57%,1029 hPa
Tuesday 14 February 2023,14:30,Mostly Cloudy,10°,6,57%,1029 hPa
Tuesday 14 February 2023,15:00,Mostly Cloudy,11°,6,54%,1028 hPa
Tuesday 14 February 2023,15:30,Mostly Cloudy,11°,4,58%,1028 hPa
Tuesday 14 February 2023,16:00,Mostly Cloudy,10°,7,57%,1027 hPa
Tuesday 14 February 2023,16:30,Mostly Cloudy,10°,13,62%,1027 hPa
Tuesday 14 February 2023,17:00,Partly Cloudy,10°,11,57%,1027 hPa
Tuesday 14 February 2023,17:30,Partly Cloudy,10°,15,62%,1027 hPa
Tuesday 14 February 2023,18:00,Partly Cloudy,10°,11,62%,1027 hPa
Tuesday 14 February 2023,18:30,Partly Cloudy,10°,9,57%,1028 hPa
Tuesday 14 February 2023,19:00,Fair,8°,11,66%,1028 hPa
Tuesday 14 February 2023,19:30,Fair,8°,7,66%,1028 hPa
Tuesday 14 February 2023,20:00,Clear,8°,4,66%,1028 hPa
Tuesday 14 February 2023,20:30,Clear,6°,6,70%,1028 hPa
Tuesday 14 February 2023,21:00,Clear,5°,4,75%,1028 hPa
Tuesday 14 February 2023,21:30,Fair,5°,6,75%,1028 hPa
Tuesday 14 February 2023,22:00,Partly Cloudy,4°,7,87%,1028 hPa
Tuesday 14 February 2023,22:30,Partly Cloudy,5°,6,75%,1028 hPa
Tuesday 14 February 2023,23:00,Partly Cloudy,5°,6,81%,1028 hPa
Tuesday 14 February 2023,23:30,Partly Cloudy,5°,6,81%,1028 hPa
Wednesday 15 February 2023,00:00,Partly Cloudy,5°,4,81%,1028 hPa
Wednesday 15 February 2023,00:30,Partly Cloudy,5°,Calm,81%,1028 hPa
Wednesday 15 February 2023,01:00,Partly Cloudy,5°,4,81%,1028 hPa
Wednesday 15 February 2023,01:30,Partly Cloudy,5°,4,81%,1028 hPa
Wednesday 15 February 2023,02:00,Partly Cloudy,5°,2,81%,1028 hPa
Wednesday 15 February 2023,02:30,Cloudy,4°,4,87%,1028 hPa
Wednesday 15 February 2023,03:00,Cloudy,4°,6,87%,1028 hPa
Wednesday 15 February 2023,03:30,Cloudy,4°,4,81%,1028 hPa
Wednesday 15 February 2023,04:00,Cloudy,4°,4,81%,1027 hPa
Wednesday 15 February 2023,04:30,Cloudy,5°,4,75%,1027 hPa
Wednesday 15 February 2023,05:00,Cloudy,5°,2,75%,1027 hPa
Wednesday 15 February 2023,05:30,Cloudy,4°,6,87%,1027 hPa
Wednesday 15 February 2023,06:00,Cloudy,4°,4,87%,1027 hPa
Wednesday 15 February 2023,06:30,Cloudy,5°,4,81%,1027 hPa
Wednesday 15 February 2023,07:00,Mostly Cloudy,4°,4,87%,1027 hPa
Wednesday 15 February 2023,07:30,Mostly Cloudy,4°,4,87%,1027 hPa
Wednesday 15 February 2023,08:00,Mostly Cloudy,5°,6,81%,1028 hPa
Wednesday 15 February 2023,08:30,Mostly Cloudy,5°,4,81%,1028 hPa
Wednesday 15 February 2023,09:00,Mostly Cloudy,6°,2,81%,1028 hPa
Wednesday 15 February 2023,09:30,Partly Cloudy,7°,Calm,70%,1028 hPa
Wednesday 15 February 2023,10:00,Fair,8°,6,71%,1028 hPa
Wednesday 15 February 2023,10:30,Clear,9°,6,61%,1028 hPa
Wednesday 15 February 2023,11:00,Clear,9°,7,66%,1028 hPa
Wednesday 15 February 2023,11:30,Clear,10°,4,62%,1028 hPa
Wednesday 15 February 2023,12:00,Clear,11°,6,58%,1028 hPa
Wednesday 15 February 2023,12:30,Clear,11°,6,54%,1028 hPa
Wednesday 15 February 2023,13:00,Clear,11°,4,54%,1028 hPa
Wednesday 15 February 2023,13:30,Clear,12°,4,50%,1028 hPa
Wednesday 15 February 2023,14:00,Clear,12°,6,50%,1027 hPa
Wednesday 15 February 2023,14:30,Clear,13°,6,47%,1027 hPa
Wednesday 15 February 2023,15:00,Clear,13°,6,47%,1026 hPa
Wednesday 15 February 2023,15:30,Clear,13°,6,47%,1026 hPa
Wednesday 15 February 2023,16:00,Clear,13°,6,44%,1026 hPa
Wednesday 15 February 2023,16:30,Clear,14°,2,44%,1026 hPa
Wednesday 15 February 2023,17:00,Clear,14°,6,41%,1026 hPa
Wednesday 15 February 2023,17:30,Clear,14°,2,44%,1026 hPa
Wednesday 15 February 2023,18:00,Clear,13°,Calm,47%,1026 hPa
Wednesday 15 February 2023,18:30,Clear,11°,2,58%,1026 hPa
Wednesday 15 February 2023,19:00,Clear,10°,Calm,57%,1027 hPa
Wednesday 15 February 2023,19:30,Clear,9°,2,61%,1027 hPa
Wednesday 15 February 2023,20:00,Clear,9°,7,61%,1027 hPa
Wednesday 15 February 2023,20:30,Clear,8°,6,66%,1027 hPa
Wednesday 15 February 2023,21:00,Clear,6°,7,75%,1027 hPa
Wednesday 15 February 2023,21:30,Clear,6°,7,75%,1027 hPa
Wednesday 15 February 2023,22:00,Clear,6°,6,70%,1028 hPa
Wednesday 15 February 2023,22:30,Clear,6°,2,70%,1028 hPa
Wednesday 15 February 2023,23:00,Clear,4°,2,81%,1028 hPa
Wednesday 15 February 2023,23:30,Clear,5°,6,75%,1028 hPa
Thursday 16 February 2023,00:00,Clear,5°,6,75%,1029 hPa
Thursday 16 February 2023,00:30,Clear,4°,2,81%,1029 hPa
Thursday 16 February 2023,01:00,Clear,4°,7,81%,1029 hPa
Thursday 16 February 2023,01:30,Clear,4°,7,75%,1029 hPa
Thursday 16 February 2023,02:00,Clear,3°,6,81%,1029 hPa
Thursday 16 February 2023,02:30,Clear,2°,7,87%,1028 hPa
Thursday 16 February 2023,03:00,Clear,2°,2,87%,1029 hPa
Thursday 16 February 2023,03:30,Clear,1°,Calm,93%,1029 hPa
Thursday 16 February 2023,04:00,Clear,2°,6,87%,1029 hPa
Thursday 16 February 2023,04:30,Clear,1°,4,93%,1028 hPa
Thursday 16 February 2023,05:00,Clear,1°,6,93%,1029 hPa
Thursday 16 February 2023,05:30,Clear,1°,6,93%,1029 hPa
Thursday 16 February 2023,06:00,Clear,1°,6,86%,1029 hPa
Thursday 16 February 2023,06:30,Clear,1°,6,86%,1029 hPa
Thursday 16 February 2023,07:00,Clear,0°,6,93%,1029 hPa
Thursday 16 February 2023,07:30,Clear,0°,4,86%,1029 hPa
Thursday 16 February 2023,08:00,Clear,0°,6,86%,1029 hPa
Thursday 16 February 2023,08:30,Clear,0°,6,93%,1029 hPa
Thursday 16 February 2023,09:00,Clear,1°,4,86%,1030 hPa
Thursday 16 February 2023,09:30,Clear,2°,6,87%,1030 hPa
Thursday 16 February 2023,10:00,Clear,4°,4,75%,1030 hPa
Thursday 16 February 2023,10:30,Clear,5°,6,70%,1030 hPa
Thursday 16 February 2023,11:00,Clear,7°,4,66%,1030 hPa
Thursday 16 February 2023,11:30,Clear,8°,6,66%,1030 hPa
Thursday 16 February 2023,12:00,Clear,9°,4,61%,1030 hPa
Thursday 16 February 2023,12:30,Clear,11°,4,58%,1030 hPa
Thursday 16 February 2023,13:00,Clear,12°,6,54%,1030 hPa
Thursday 16 February 2023,13:30,Clear,13°,6,47%,1029 hPa
