Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Sunday 9 April 2023,04:00,Clear,10°,6,53%,1018 hPa
Sunday 9 April 2023,04:30,Clear,10°,4,53%,1019 hPa
Sunday 9 April 2023,05:00,Clear,9°,7,57%,1019 hPa
Sunday 9 April 2023,05:30,Clear,10°,6,50%,1019 hPa
Sunday 9 April 2023,06:00,Clear,9°,2,53%,1019 hPa
Sunday 9 April 2023,06:30,Clear,8°,Calm,57%,1019 hPa
Sunday 9 April 2023,07:00,Clear,9°,6,53%,1019 hPa
Sunday 9 April 2023,07:30,Clear,8°,4,57%,1019 hPa
Sunday 9 April 2023,08:00,Clear,8°,6,57%,1020 hPa
Sunday 9 April 2023,08:30,Clear,8°,6,61%,1020 hPa
Sunday 9 April 2023,09:00,Clear,10°,2,62%,1021 hPa
Sunday 9 April 2023,09:30,Clear,11°,Calm,54%,1021 hPa
Sunday 9 April 2023,10:00,Clear,13°,Calm,47%,1021 hPa
Sunday 9 April 2023,10:30,Clear,15°,2,41%,1021 hPa
Sunday 9 April 2023,11:00,Clear,16°,2,39%,1022 hPa
Sunday 9 April 2023,11:30,Clear,17°,4,36%,1021 hPa
Sunday 9 April 2023,12:00,Clear,19°,4,34%,1021 hPa
Sunday 9 April 2023,12:30,Clear,20°,6,32%,1021 hPa
Sunday 9 April 2023,13:00,Clear,21°,6,28%,1021 hPa
Sunday 9 April 2023,13:30,Clear,23°,6,23%,1021 hPa
Sunday 9 April 2023,14:00,Clear,24°,7,25%,1021 hPa
Sunday 9 April 2023,14:30,Clear,26°,9,21%,1020 hPa
Sunday 9 April 2023,15:00,Clear,26°,11,21%,1020 hPa
Sunday 9 April 2023,15:30,Clear,26°,11,20%,1020 hPa
Sunday 9 April 2023,16:00,Clear,27°,15,18%,1020 hPa
Sunday 9 April 2023,16:30,Clear,27°,17,17%,1019 hPa
Sunday 9 April 2023,17:00,Clear,28°,17,16%,1019 hPa
Sunday 9 April 2023,17:30,Clear,28°,15,17%,1019 hPa
Sunday 9 April 2023,18:00,Clear,27°,19,15%,1019 hPa
Sunday 9 April 2023,18:30,Clear,27°,13,15%,1018 hPa
Sunday 9 April 2023,19:00,Clear,27°,19,17%,1018 hPa
Sunday 9 April 2023,19:30,Clear,26°,17,17%,1018 hPa
Sunday 9 April 2023,20:00,Clear,26°,17,17%,1019 hPa
Sunday 9 April 2023,20:30,Clear,25°,13,18%,1019 hPa
Sunday 9 April 2023,21:00,Clear,24°,13,20%,1019 hPa
Sunday 9 April 2023,21:30,Clear,23°,11,22%,1019 hPa
Sunday 9 April 2023,22:00,Clear,22°,9,23%,1020 hPa
Sunday 9 April 2023,22:30,Clear,20°,7,28%,1020 hPa
Sunday 9 April 2023,23:00,Clear,19°,6,30%,1021 hPa
Sunday 9 April 2023,23:30,Clear,18°,4,32%,1021 hPa
Monday 10 April 2023,00:00,Clear,17°,4,34%,1021 hPa
Monday 10 April 2023,00:30,Clear,17°,2,34%,1021 hPa
Monday 10 April 2023,01:00,Clear,16°,2,36%,1021 hPa
Monday 10 April 2023,01:30,Clear,15°,4,39%,1021 hPa
Monday 10 April 2023,02:00,Clear,14°,Calm,44%,1021 hPa
Monday 10 April 2023,02:30,Clear,14°,6,44%,1021 hPa
Monday 10 April 2023,03:00,Clear,13°,6,47%,1021 hPa
Monday 10 April 2023,03:30,Clear,13°,4,47%,1021 hPa
Monday 10 April 2023,04:00,Clear,12°,2,50%,1021 hPa
Monday 10 April 2023,04:30,Clear,11°,2,54%,1021 hPa
Monday 10 April 2023,05:00,Clear,11°,6,54%,1021 hPa
Monday 10 April 2023,05:30,Clear,10°,4,57%,1021 hPa
Monday 10 April 2023,06:00,Clear,10°,6,57%,1021 hPa
Monday 10 April 2023,06:30,Clear,9°,Calm,61%,1021 hPa
Monday 10 April 2023,07:00,Clear,9°,4,61%,1021 hPa
Monday 10 April 2023,07:30,Clear,9°,2,66%,1022 hPa
Monday 10 April 2023,08:00,Clear,9°,Calm,66%,1022 hPa
Monday 10 April 2023,08:30,Clear,10°,Calm,57%,1022 hPa
Monday 10 April 2023,09:00,Clear,11°,2,66%,1022 hPa
Monday 10 April 2023,09:30,Clear,12°,Calm,58%,1023 hPa
Monday 10 April 2023,10:00,Clear,14°,2,47%,1023 hPa
Monday 10 April 2023,10:30,Clear,15°,2,44%,1023 hPa
Monday 10 April 2023,11:00,Clear,17°,Calm,42%,1023 hPa
Monday 10 April 2023,11:30,Clear,18°,2,37%,1023 hPa
Monday 10 April 2023,12:00,Clear,20°,4,32%,1023 hPa
Monday 10 April 2023,12:30,Clear,22°,4,31%,1023 hPa
Monday 10 April 2023,13:00,Clear,23°,6,29%,1023 hPa
Monday 10 April 2023,13:30,Clear,24°,9,27%,1023 hPa
Monday 10 April 2023,14:00,Clear,26°,4,23%,1022 hPa
Monday 10 April 2023,14:30,Clear,25°,7,21%,1022 hPa
Monday 10 April 2023,15:00,Clear,26°,15,17%,1022 hPa
Monday 10 April 2023,15:30,Clear,26°,4,17%,1022 hPa
Monday 10 April 2023,16:00,Clear,27°,4,15%,1021 hPa
Monday 10 April 2023,16:30,Clear,27°,13,>,32 15% 1021 hPa
Monday 10 April 2023,17:00,Clear,28°,19,12%,1021 hPa
Monday 10 April 2023,17:30,Clear,28°,20,>,39 11% 1021 hPa
Monday 10 April 2023,18:00,Clear,28°,20,10%,1021 hPa
Monday 10 April 2023,18:30,Clear,27°,20,10%,1021 hPa
Monday 10 April 2023,19:00,Clear,27°,20,11%,1021 hPa
Monday 10 April 2023,19:30,Clear,27°,17,12%,1021 hPa
Monday 10 April 2023,20:00,Clear,26°,20,13%,1021 hPa
Monday 10 April 2023,20:30,Clear,24°,17,15%,1021 hPa
Monday 10 April 2023,21:00,Clear,23°,15,16%,1021 hPa
Monday 10 April 2023,21:30,Clear,23°,15,16%,1022 hPa
Monday 10 April 2023,22:00,Clear,22°,13,19%,1022 hPa
Monday 10 April 2023,22:30,Clear,21°,15,23%,1022 hPa
Monday 10 April 2023,23:00,Clear,19°,13,28%,1023 hPa
Monday 10 April 2023,23:30,Clear,19°,7,28%,1023 hPa
Tuesday 11 April 2023,00:00,Clear,18°,7,30%,1023 hPa
Tuesday 11 April 2023,00:30,Clear,16°,2,34%,1023 hPa
Tuesday 11 April 2023,01:00,Clear,16°,6,34%,1023 hPa
Tuesday 11 April 2023,01:30,Clear,14°,6,38%,1023 hPa
Tuesday 11 April 2023,02:00,Clear,13°,6,41%,1023 hPa
Tuesday 11 April 2023,02:30,Clear,14°,6,38%,1023 hPa
Tuesday 11 April 2023,03:00,Clear,12°,2,47%,1022 hPa
Tuesday 11 April 2023,03:30,Clear,12°,2,44%,1022 hPa
Tuesday 11 April 2023,04:00,Clear,10°,4,53%,1022 hPa
Tuesday 11 April 2023,04:30,Clear,10°,7,53%,1022 hPa
Tuesday 11 April 2023,05:00,Clear,9°,7,57%,1023 hPa
Tuesday 11 April 2023,05:30,Clear,9°,7,57%,1023 hPa
Tuesday 11 April 2023,06:00,Clear,8°,2,61%,1022 hPa
Tuesday 11 April 2023,06:30,Clear,8°,2,66%,1022 hPa
Tuesday 11 April 2023,07:00,Clear,8°,6,66%,1022 hPa
Tuesday 11 April 2023,07:30,Clear,7°,Calm,66%,1022 hPa
Tuesday 11 April 2023,08:00,Clear,7°,4,66%,1023 hPa
Tuesday 11 April 2023,08:30,Clear,9°,4,61%,1023 hPa
Tuesday 11 April 2023,09:00,Clear,11°,4,58%,1023 hPa
Tuesday 11 April 2023,09:30,Clear,12°,2,54%,1023 hPa
Tuesday 11 April 2023,10:00,Clear,14°,4,47%,1023 hPa
Tuesday 11 April 2023,10:30,Clear,15°,4,44%,1023 hPa
Tuesday 11 April 2023,11:00,Clear,17°,4,42%,1022 hPa
Tuesday 11 April 2023,11:30,Clear,18°,4,39%,1022 hPa
Tuesday 11 April 2023,12:00,Clear,20°,4,35%,1022 hPa
Tuesday 11 April 2023,12:30,Clear,22°,6,31%,1022 hPa
Tuesday 11 April 2023,13:00,Clear,22°,4,31%,1022 hPa
Tuesday 11 April 2023,13:30,Clear,23°,6,29%,1021 hPa
Tuesday 11 April 2023,14:00,Clear,24°,13,25%,1021 hPa
Tuesday 11 April 2023,14:30,Clear,25°,15,24%,1021 hPa
Tuesday 11 April 2023,15:00,Clear,25°,13,24%,1020 hPa
Tuesday 11 April 2023,15:30,Clear,26°,13,21%,1020 hPa
Tuesday 11 April 2023,16:00,Clear,26°,20,>,46 21% 1019 hPa
Tuesday 11 April 2023,16:30,Clear,27°,15,20%,1019 hPa
Tuesday 11 April 2023,17:00,Clear,26°,20,>,44 21% 1018 hPa
Tuesday 11 April 2023,17:30,Clear,27°,22,18%,1018 hPa
Tuesday 11 April 2023,18:00,Clear,27°,22,>,50 17% 1017 hPa
Tuesday 11 April 2023,18:30,Clear,27°,24,16%,1017 hPa
Tuesday 11 April 2023,19:00,Clear,26°,19,17%,1017 hPa
Tuesday 11 April 2023,19:30,Clear,26°,22,20%,1017 hPa
Tuesday 11 April 2023,20:00,Clear,25°,20,22%,1017 hPa
Tuesday 11 April 2023,20:30,Clear,25°,22,>,41 21% 1017 hPa
Tuesday 11 April 2023,21:00,Clear,24°,20,27%,1017 hPa
Tuesday 11 April 2023,21:30,Clear,23°,20,31%,1017 hPa
Tuesday 11 April 2023,22:00,Clear,22°,19,35%,1017 hPa
Tuesday 11 April 2023,22:30,Clear,22°,20,35%,1017 hPa
Tuesday 11 April 2023,23:00,Clear,21°,19,>,37 40% 1017 hPa
Tuesday 11 April 2023,23:30,Clear,20°,13,40%,1017 hPa
Wednesday 12 April 2023,00:00,Clear,20°,13,40%,1017 hPa
Wednesday 12 April 2023,00:30,Clear,19°,11,43%,1017 hPa
Wednesday 12 April 2023,01:00,Clear,19°,4,40%,1017 hPa
Wednesday 12 April 2023,01:30,Clear,18°,7,42%,1017 hPa
Wednesday 12 April 2023,02:00,Clear,17°,7,45%,1017 hPa
Wednesday 12 April 2023,02:30,Clear,17°,7,45%,1016 hPa
Wednesday 12 April 2023,03:00,Clear,17°,9,45%,1016 hPa
Wednesday 12 April 2023,03:30,Clear,16°,11,48%,1016 hPa
Wednesday 12 April 2023,04:00,Clear,16°,7,51%,1016 hPa
Wednesday 12 April 2023,04:30,Clear,15°,9,55%,1015 hPa
Wednesday 12 April 2023,05:00,Clear,15°,11,55%,1015 hPa
Wednesday 12 April 2023,05:30,Clear,15°,11,55%,1015 hPa
Wednesday 12 April 2023,06:00,Clear,13°,6,62%,1015 hPa
Wednesday 12 April 2023,06:30,Clear,14°,11,58%,1015 hPa
Wednesday 12 April 2023,07:00,Clear,14°,15,63%,1015 hPa
Wednesday 12 April 2023,07:30,Clear,13°,13,67%,1015 hPa
Wednesday 12 April 2023,08:00,Clear,13°,19,58%,1015 hPa
Wednesday 12 April 2023,08:30,Clear,14°,20,41%,1015 hPa
Wednesday 12 April 2023,09:00,Clear,15°,28,39%,1015 hPa
Wednesday 12 April 2023,09:30,Clear,15°,24,36%,1015 hPa
Wednesday 12 April 2023,10:00,Clear,17°,20,32%,1015 hPa
Wednesday 12 April 2023,10:30,Clear,17°,22,29%,1015 hPa
Wednesday 12 April 2023,11:00,Clear,18°,20,32%,1015 hPa
Wednesday 12 April 2023,11:30,Clear,19°,26,32%,1015 hPa
Wednesday 12 April 2023,12:00,Clear,20°,19,30%,1015 hPa
Wednesday 12 April 2023,12:30,Clear,20°,15,30%,1015 hPa
Wednesday 12 April 2023,13:00,Clear,21°,20,>,43 30% 1014 hPa
Wednesday 12 April 2023,13:30,Clear,21°,19,28%,1014 hPa
Wednesday 12 April 2023,14:00,Clear,21°,22,26%,1014 hPa
Wednesday 12 April 2023,14:30,Clear,22°,24,31%,1014 hPa
Wednesday 12 April 2023,15:00,Clear,21°,22,30%,1015 hPa
Wednesday 12 April 2023,15:30,Clear,20°,20,35%,1014 hPa
Wednesday 12 April 2023,16:00,Clear,20°,17,35%,1014 hPa
Wednesday 12 April 2023,16:30,Partly Cloudy,20°,20,32%,1013 hPa
Wednesday 12 April 2023,17:00,Partly Cloudy,20°,35,35%,1013 hPa
Wednesday 12 April 2023,17:30,Mostly Cloudy,20°,22,37%,1013 hPa
Wednesday 12 April 2023,18:00,Mostly Cloudy,20°,19,37%,1013 hPa
Wednesday 12 April 2023,18:30,Mostly Cloudy,19°,17,40%,1013 hPa
Wednesday 12 April 2023,19:00,Light Rain,18°,20,52%,1013 hPa
Wednesday 12 April 2023,19:30,Mostly Cloudy,17°,26,55%,1013 hPa
Wednesday 12 April 2023,20:00,Mostly Cloudy,16°,32,55%,1014 hPa
Wednesday 12 April 2023,20:30,Light Rain,15°,28,63%,1014 hPa
Wednesday 12 April 2023,21:00,Mostly Cloudy,15°,30,55%,1014 hPa
Wednesday 12 April 2023,21:30,Partly Cloudy,15°,26,51%,1015 hPa
Wednesday 12 April 2023,22:00,Fair,14°,20,51%,1015 hPa
Wednesday 12 April 2023,22:30,Clear,13°,24,>,43 54% 1015 hPa
Wednesday 12 April 2023,23:00,Clear,13°,33,47%,1015 hPa
Wednesday 12 April 2023,23:30,Clear,12°,26,54%,1016 hPa
Thursday 13 April 2023,00:00,Clear,12°,22,54%,1016 hPa
Thursday 13 April 2023,00:30,Clear,12°,24,50%,1016 hPa
Thursday 13 April 2023,01:00,Clear,11°,19,54%,1016 hPa
Thursday 13 April 2023,01:30,Clear,11°,13,54%,1016 hPa
Thursday 13 April 2023,02:00,Clear,11°,11,50%,1016 hPa
Thursday 13 April 2023,02:30,Clear,9°,7,57%,1016 hPa
Thursday 13 April 2023,03:00,Clear,9°,11,53%,1016 hPa
Thursday 13 April 2023,03:30,Clear,10°,13,46%,1016 hPa
Thursday 13 April 2023,04:00,Clear,8°,Calm,53%,1016 hPa
Thursday 13 April 2023,04:30,Clear,8°,7,53%,1016 hPa
Thursday 13 April 2023,05:00,Clear,8°,2,53%,1016 hPa
Thursday 13 April 2023,05:30,Clear,7°,Calm,57%,1016 hPa
Thursday 13 April 2023,06:00,Clear,9°,6,46%,1016 hPa
Thursday 13 April 2023,06:30,Clear,8°,7,49%,1017 hPa
Thursday 13 April 2023,07:00,Clear,7°,4,57%,1017 hPa
Thursday 13 April 2023,07:30,Clear,8°,7,49%,1017 hPa
Thursday 13 April 2023,08:00,Clear,7°,7,57%,1017 hPa
Thursday 13 April 2023,08:30,Clear,7°,9,53%,1018 hPa
Thursday 13 April 2023,09:00,Clear,8°,11,49%,1018 hPa
Thursday 13 April 2023,09:30,Clear,9°,15,46%,1018 hPa
Thursday 13 April 2023,10:00,Clear,10°,11,46%,1019 hPa
Thursday 13 April 2023,10:30,Clear,11°,7,43%,1019 hPa
Thursday 13 April 2023,11:00,Clear,12°,6,38%,1019 hPa
Thursday 13 April 2023,11:30,Clear,13°,2,38%,1019 hPa
Thursday 13 April 2023,12:00,Clear,13°,7,35%,1019 hPa
Thursday 13 April 2023,12:30,Clear,13°,7,35%,1019 hPa
Thursday 13 April 2023,13:00,Clear,14°,15,28%,1019 hPa
Thursday 13 April 2023,13:30,Clear,15°,11,29%,1019 hPa
Thursday 13 April 2023,14:00,Clear,15°,20,29%,1019 hPa
Thursday 13 April 2023,14:30,Clear,15°,15,27%,1019 hPa
Thursday 13 April 2023,15:00,Clear,15°,19,25%,1018 hPa
Thursday 13 April 2023,15:30,Clear,16°,24,21%,1018 hPa
Thursday 13 April 2023,16:00,Clear,17°,32,25%,1018 hPa
Thursday 13 April 2023,16:30,Clear,16°,30,27%,1018 hPa
Thursday 13 April 2023,17:00,Clear,17°,30,27%,1017 hPa
Thursday 13 April 2023,17:30,Fair,17°,30,27%,1017 hPa
Thursday 13 April 2023,18:00,Fair,17°,26,29%,1018 hPa
Thursday 13 April 2023,18:30,Fair,16°,22,29%,1018 hPa
Thursday 13 April 2023,19:00,Fair,16°,22,31%,1018 hPa
Thursday 13 April 2023,19:30,Fair,15°,26,31%,1018 hPa
Thursday 13 April 2023,20:00,Clear,15°,28,33%,1018 hPa
Thursday 13 April 2023,20:30,Clear,14°,22,36%,1018 hPa
Thursday 13 April 2023,21:00,Clear,14°,17,36%,1019 hPa
Thursday 13 April 2023,21:30,Fair,14°,22,36%,1019 hPa
Thursday 13 April 2023,22:00,Fair,13°,20,38%,1019 hPa
Thursday 13 April 2023,22:30,Clear,13°,19,38%,1019 hPa
Thursday 13 April 2023,23:00,Clear,13°,22,41%,1019 hPa
Thursday 13 April 2023,23:30,Clear,13°,17,41%,1019 hPa
Friday 14 April 2023,00:00,Clear,13°,15,41%,1019 hPa
Friday 14 April 2023,00:30,Clear,13°,19,44%,1019 hPa
Friday 14 April 2023,01:00,Clear,12°,20,47%,1019 hPa
Friday 14 April 2023,01:30,Clear,12°,26,>,44 47% 1018 hPa
Friday 14 April 2023,02:00,Clear,12°,26,47%,1018 hPa
Friday 14 April 2023,02:30,Clear,12°,20,50%,1019 hPa
Friday 14 April 2023,03:00,Clear,11°,22,54%,1018 hPa
Friday 14 April 2023,03:30,Clear,11°,20,54%,1018 hPa
Friday 14 April 2023,04:00,Clear,11°,20,54%,1018 hPa
Friday 14 April 2023,04:30,Clear,11°,17,54%,1018 hPa
Friday 14 April 2023,05:00,Fair,11°,22,54%,1018 hPa
Friday 14 April 2023,05:30,Clear,11°,17,54%,1017 hPa
Friday 14 April 2023,06:00,Clear,11°,22,54%,1017 hPa
Friday 14 April 2023,06:30,Clear,11°,20,54%,1017 hPa
Friday 14 April 2023,07:00,Clear,11°,20,54%,1018 hPa
Friday 14 April 2023,07:30,Clear,10°,20,62%,1018 hPa
Friday 14 April 2023,08:00,Clear,7°,6,66%,1018 hPa
Friday 14 April 2023,08:30,Clear,8°,7,66%,1018 hPa
Friday 14 April 2023,09:00,Clear,10°,9,62%,1018 hPa
Friday 14 April 2023,09:30,Clear,12°,19,54%,1018 hPa
Friday 14 April 2023,10:00,Clear,12°,13,54%,1018 hPa
Friday 14 April 2023,10:30,Clear,13°,11,54%,1018 hPa
Friday 14 April 2023,11:00,Clear,15°,7,48%,1018 hPa
Friday 14 April 2023,11:30,Clear,16°,13,48%,1018 hPa
Friday 14 April 2023,12:00,Partly Cloudy,17°,13,45%,1018 hPa
Friday 14 April 2023,12:30,Partly Cloudy,17°,19,45%,1018 hPa
Friday 14 April 2023,13:00,Partly Cloudy,19°,26,43%,1018 hPa
Friday 14 April 2023,13:30,Partly Cloudy,18°,28,45%,1018 hPa
Friday 14 April 2023,14:00,Partly Cloudy,18°,35,42%,1018 hPa
Friday 14 April 2023,14:30,Partly Cloudy,20°,22,40%,1017 hPa
Friday 14 April 2023,15:00,Partly Cloudy,21°,33,38%,1017 hPa
Friday 14 April 2023,15:30,Partly Cloudy,20°,26,40%,1017 hPa
Friday 14 April 2023,16:00,Partly Cloudy,20°,30,>,52 40% 1017 hPa
Friday 14 April 2023,16:30,Partly Cloudy,19°,44,43%,1017 hPa
Friday 14 April 2023,17:00,Partly Cloudy,20°,28,40%,1016 hPa
Friday 14 April 2023,17:30,Partly Cloudy,20°,20,40%,1016 hPa
Friday 14 April 2023,18:00,Partly Cloudy,21°,39,>,59 35% 1015 hPa
Friday 14 April 2023,18:30,Partly Cloudy,20°,41,40%,1015 hPa
Friday 14 April 2023,19:00,Partly Cloudy,19°,33,43%,1015 hPa
Friday 14 April 2023,19:30,Fair,19°,30,43%,1016 hPa
Friday 14 April 2023,20:00,Fair,19°,28,40%,1016 hPa
Friday 14 April 2023,20:30,Fair,19°,33,37%,1016 hPa
Friday 14 April 2023,21:00,Fair,18°,28,42%,1016 hPa
Friday 14 April 2023,21:30,Clear,18°,30,42%,1016 hPa
Friday 14 April 2023,22:00,Clear,17°,32,48%,1017 hPa
Friday 14 April 2023,22:30,Clear,17°,39,48%,1017 hPa
Friday 14 April 2023,23:00,Clear,17°,30,48%,1018 hPa
Friday 14 April 2023,23:30,Clear,16°,26,>,46 55% 1018 hPa
Saturday 15 April 2023,00:00,Fair,16°,22,55%,1018 hPa
Saturday 15 April 2023,00:30,Fair,16°,32,55%,1018 hPa
Saturday 15 April 2023,01:00,Fair,15°,32,59%,1019 hPa
Saturday 15 April 2023,01:30,Fair,15°,20,55%,1019 hPa
Saturday 15 April 2023,02:00,Clear,14°,20,58%,1019 hPa
Saturday 15 April 2023,02:30,Clear,14°,19,58%,1019 hPa
Saturday 15 April 2023,03:00,Clear,14°,19,55%,1019 hPa
Saturday 15 April 2023,03:30,Clear,13°,15,58%,1018 hPa
Saturday 15 April 2023,04:00,Clear,13°,17,58%,1018 hPa
Saturday 15 April 2023,04:30,Clear,11°,2,66%,1019 hPa
Saturday 15 April 2023,05:00,Clear,11°,4,62%,1019 hPa
Saturday 15 April 2023,05:30,Clear,10°,2,66%,1019 hPa
Saturday 15 April 2023,06:00,Clear,10°,2,66%,1019 hPa
Saturday 15 April 2023,06:30,Clear,9°,4,71%,1019 hPa
Saturday 15 April 2023,07:00,Clear,9°,Calm,71%,1019 hPa
Saturday 15 April 2023,07:30,Clear,8°,Calm,76%,1020 hPa
Saturday 15 April 2023,08:00,Clear,8°,4,76%,1020 hPa
Saturday 15 April 2023,08:30,Clear,9°,6,71%,1020 hPa
Saturday 15 April 2023,09:00,Clear,11°,4,66%,1020 hPa
Saturday 15 April 2023,09:30,Clear,12°,7,62%,1021 hPa
Saturday 15 April 2023,10:00,Clear,14°,7,51%,1021 hPa
Saturday 15 April 2023,10:30,Clear,15°,9,48%,1021 hPa
Saturday 15 April 2023,11:00,Clear,15°,6,44%,1021 hPa
Saturday 15 April 2023,11:30,Clear,17°,11,39%,1022 hPa
Saturday 15 April 2023,12:00,Clear,18°,7,37%,1022 hPa
Saturday 15 April 2023,12:30,Clear,18°,6,34%,1022 hPa
Saturday 15 April 2023,13:00,Clear,19°,6,32%,1021 hPa
Saturday 15 April 2023,13:30,Clear,19°,6,32%,1021 hPa
Saturday 15 April 2023,14:00,Clear,21°,11,28%,1021 hPa
Saturday 15 April 2023,14:30,Clear,21°,9,26%,1020 hPa
Saturday 15 April 2023,15:00,Clear,22°,11,27%,1020 hPa
Saturday 15 April 2023,15:30,Clear,23°,13,29%,1020 hPa
Saturday 15 April 2023,16:00,Clear,23°,15,29%,1020 hPa
Saturday 15 April 2023,16:30,Clear,23°,22,>,41 29% 1020 hPa
Saturday 15 April 2023,17:00,Clear,23°,26,>,44 29% 1019 hPa
Saturday 15 April 2023,17:30,Clear,23°,32,29%,1019 hPa
Saturday 15 April 2023,18:00,Fair,22°,22,>,41 31% 1019 hPa
Saturday 15 April 2023,18:30,Fair,23°,19,31%,1020 hPa
Saturday 15 April 2023,19:00,Fair,22°,22,31%,1020 hPa
Saturday 15 April 2023,19:30,Fair,21°,19,33%,1020 hPa
Saturday 15 April 2023,20:00,Fair,21°,15,33%,1020 hPa
Saturday 15 April 2023,20:30,Fair,20°,13,35%,1020 hPa
Saturday 15 April 2023,21:00,Fair,19°,6,37%,1020 hPa
Saturday 15 April 2023,21:30,Clear,18°,6,39%,1020 hPa
Saturday 15 April 2023,22:00,Clear,18°,4,39%,1021 hPa
Saturday 15 April 2023,22:30,Fair,18°,9,42%,1021 hPa
Saturday 15 April 2023,23:00,Fair,17°,11,45%,1022 hPa
Saturday 15 April 2023,23:30,Clear,16°,15,48%,1022 hPa
Sunday 16 April 2023,00:00,Clear,16°,19,48%,1022 hPa
Sunday 16 April 2023,00:30,Clear,15°,13,51%,1022 hPa
Sunday 16 April 2023,01:00,Clear,15°,11,51%,1022 hPa
Sunday 16 April 2023,01:30,Clear,15°,20,51%,1022 hPa
Sunday 16 April 2023,02:00,Clear,15°,32,51%,1022 hPa
Sunday 16 April 2023,02:30,Clear,14°,26,51%,1022 hPa
Sunday 16 April 2023,03:00,Clear,14°,9,55%,1022 hPa
Sunday 16 April 2023,03:30,Clear,13°,11,58%,1022 hPa
Sunday 16 April 2023,04:00,Clear,11°,6,62%,1022 hPa
Sunday 16 April 2023,04:30,Clear,12°,7,58%,1022 hPa
Sunday 16 April 2023,05:00,Clear,11°,2,62%,1022 hPa
Sunday 16 April 2023,05:30,Clear,12°,11,58%,1022 hPa
Sunday 16 April 2023,06:00,Clear,12°,9,58%,1022 hPa
Sunday 16 April 2023,06:30,Clear,12°,7,58%,1022 hPa
Sunday 16 April 2023,07:00,Clear,12°,11,58%,1022 hPa
Sunday 16 April 2023,07:30,Clear,10°,7,66%,1022 hPa
Sunday 16 April 2023,08:00,Clear,9°,6,71%,1022 hPa
Sunday 16 April 2023,08:30,Clear,10°,4,66%,1022 hPa
Sunday 16 April 2023,09:00,Clear,11°,4,62%,1022 hPa
Sunday 16 April 2023,09:30,Clear,12°,6,62%,1022 hPa
Sunday 16 April 2023,10:00,Clear,13°,7,58%,1022 hPa
Sunday 16 April 2023,10:30,Clear,15°,7,51%,1022 hPa
Sunday 16 April 2023,11:00,Clear,16°,6,48%,1021 hPa
Sunday 16 April 2023,11:30,Clear,17°,7,45%,1021 hPa
Sunday 16 April 2023,12:00,Clear,18°,6,39%,1021 hPa
Sunday 16 April 2023,12:30,Clear,18°,7,39%,1021 hPa
Sunday 16 April 2023,13:00,Clear,19°,9,32%,1021 hPa
Sunday 16 April 2023,13:30,Clear,20°,6,30%,1020 hPa
Sunday 16 April 2023,14:00,Clear,20°,6,30%,1020 hPa
Sunday 16 April 2023,14:30,Clear,21°,9,26%,1020 hPa
Sunday 16 April 2023,15:00,Clear,22°,15,21%,1019 hPa
Sunday 16 April 2023,15:30,Clear,23°,11,19%,1019 hPa
Sunday 16 April 2023,16:00,Clear,23°,9,19%,1018 hPa
Sunday 16 April 2023,16:30,Clear,23°,9,16%,1018 hPa
Sunday 16 April 2023,17:00,Clear,24°,9,15%,1018 hPa
Sunday 16 April 2023,17:30,Clear,25°,6,14%,1017 hPa
Sunday 16 April 2023,18:00,Clear,25°,7,14%,1017 hPa
Sunday 16 April 2023,18:30,Clear,25°,6,17%,1017 hPa
Sunday 16 April 2023,19:00,Clear,25°,7,15%,1017 hPa
Sunday 16 April 2023,19:30,Clear,25°,13,15%,1017 hPa
Sunday 16 April 2023,20:00,Clear,23°,19,17%,1017 hPa
Sunday 16 April 2023,20:30,Clear,23°,20,16%,1017 hPa
Sunday 16 April 2023,21:00,Clear,21°,15,18%,1017 hPa
Sunday 16 April 2023,21:30,Clear,20°,13,21%,1017 hPa
Sunday 16 April 2023,22:00,Clear,19°,11,22%,1017 hPa
Sunday 16 April 2023,22:30,Clear,18°,11,24%,1018 hPa
Sunday 16 April 2023,23:00,Clear,18°,11,26%,1018 hPa
Sunday 16 April 2023,23:30,Clear,15°,7,29%,1018 hPa
Monday 17 April 2023,00:00,Clear,16°,6,25%,1018 hPa
Monday 17 April 2023,00:30,Clear,14°,6,28%,1018 hPa
Monday 17 April 2023,01:00,Clear,13°,2,30%,1018 hPa
Monday 17 April 2023,01:30,Clear,14°,4,26%,1018 hPa
Monday 17 April 2023,02:00,Clear,13°,2,28%,1018 hPa
Monday 17 April 2023,02:30,Clear,12°,4,30%,1018 hPa
Monday 17 April 2023,03:00,Clear,13°,4,28%,1017 hPa
Monday 17 April 2023,03:30,Clear,13°,6,28%,1017 hPa
Monday 17 April 2023,04:00,Clear,12°,4,32%,1017 hPa
Monday 17 April 2023,04:30,Clear,10°,6,37%,1017 hPa
Monday 17 April 2023,05:00,Clear,9°,6,40%,1017 hPa
Monday 17 April 2023,05:30,Clear,10°,6,37%,1017 hPa
Monday 17 April 2023,06:00,Clear,8°,6,46%,1017 hPa
Monday 17 April 2023,06:30,Clear,8°,6,46%,1016 hPa
Monday 17 April 2023,07:00,Clear,6°,7,56%,1017 hPa
Monday 17 April 2023,07:30,Clear,6°,6,56%,1017 hPa
Monday 17 April 2023,08:00,Clear,5°,2,60%,1017 hPa
