Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Monday 9 October 2023,03:00,Clear,17°,Calm,59%,1026 hPa
Monday 9 October 2023,03:30,Clear,17°,7,59%,1026 hPa
Monday 9 October 2023,04:00,Clear,16°,7,59%,1026 hPa
Monday 9 October 2023,04:30,Clear,16°,7,59%,1026 hPa
Monday 9 October 2023,05:00,Clear,16°,4,55%,1026 hPa
Monday 9 October 2023,05:30,Clear,14°,4,67%,1026 hPa
Monday 9 October 2023,06:00,Clear,14°,4,63%,1026 hPa
Monday 9 October 2023,06:30,Clear,14°,6,63%,1026 hPa
Monday 9 October 2023,07:00,Clear,14°,6,63%,1026 hPa
Monday 9 October 2023,07:30,Clear,13°,6,67%,1027 hPa
Monday 9 October 2023,08:00,Clear,13°,6,67%,1027 hPa
Monday 9 October 2023,08:30,Clear,13°,6,67%,1027 hPa
Monday 9 October 2023,09:00,Clear,13°,6,72%,1027 hPa
Monday 9 October 2023,09:30,Clear,14°,4,67%,1027 hPa
Monday 9 October 2023,10:00,Clear,15°,2,67%,1027 hPa
Monday 9 October 2023,10:30,Clear,17°,Calm,55%,1027 hPa
Monday 9 October 2023,11:00,Clear,18°,2,56%,1027 hPa
Monday 9 October 2023,11:30,Clear,20°,Calm,53%,1027 hPa
Monday 9 October 2023,12:00,Clear,21°,6,46%,1027 hPa
Monday 9 October 2023,12:30,Clear,23°,2,44%,1027 hPa
Monday 9 October 2023,13:00,Clear,24°,2,38%,1027 hPa
Monday 9 October 2023,13:30,Clear,25°,2,39%,1026 hPa
Monday 9 October 2023,14:00,Clear,26°,4,30%,1026 hPa
Monday 9 October 2023,14:30,Clear,26°,Calm,32%,1025 hPa
Monday 9 October 2023,15:00,Clear,28°,Calm,30%,1025 hPa
Monday 9 October 2023,15:30,Clear,28°,4,30%,1024 hPa
Monday 9 October 2023,16:00,Clear,28°,Calm,30%,1024 hPa
Monday 9 October 2023,16:30,Clear,29°,4,29%,1024 hPa
Monday 9 October 2023,17:00,Clear,29°,4,27%,1023 hPa
Monday 9 October 2023,17:30,Clear,29°,2,27%,1023 hPa
Monday 9 October 2023,18:00,Clear,28°,4,32%,1023 hPa
Monday 9 October 2023,18:30,Clear,28°,6,28%,1023 hPa
Monday 9 October 2023,19:00,Clear,28°,6,30%,1023 hPa
Monday 9 October 2023,19:30,Clear,28°,6,28%,1023 hPa
Monday 9 October 2023,20:00,Clear,24°,4,38%,1023 hPa
Monday 9 October 2023,20:30,Clear,23°,2,44%,1023 hPa
Monday 9 October 2023,21:00,Clear,21°,Calm,53%,1024 hPa
Monday 9 October 2023,21:30,Clear,22°,4,50%,1024 hPa
Monday 9 October 2023,22:00,Clear,21°,7,53%,1024 hPa
Monday 9 October 2023,22:30,Clear,20°,9,60%,1024 hPa
Monday 9 October 2023,23:00,Clear,20°,9,60%,1024 hPa
Monday 9 October 2023,23:30,Clear,19°,Calm,60%,1024 hPa
Tuesday 10 October 2023,00:00,Clear,18°,4,64%,1024 hPa
Tuesday 10 October 2023,00:30,Clear,17°,Calm,68%,1025 hPa
Tuesday 10 October 2023,01:00,Clear,16°,Calm,72%,1025 hPa
Tuesday 10 October 2023,01:30,Clear,17°,Calm,68%,1024 hPa
Tuesday 10 October 2023,02:00,Clear,15°,6,77%,1025 hPa
Tuesday 10 October 2023,02:30,Clear,14°,9,72%,1025 hPa
Tuesday 10 October 2023,03:00,Clear,15°,6,67%,1025 hPa
Tuesday 10 October 2023,03:30,Clear,15°,6,67%,1025 hPa
Tuesday 10 October 2023,04:00,Clear,14°,7,63%,1024 hPa
Tuesday 10 October 2023,04:30,Clear,14°,7,63%,1024 hPa
Tuesday 10 October 2023,05:00,Clear,14°,6,58%,1024 hPa
Tuesday 10 October 2023,05:30,Clear,13°,6,62%,1024 hPa
Tuesday 10 October 2023,06:00,Clear,13°,4,58%,1024 hPa
Tuesday 10 October 2023,06:30,Clear,13°,6,58%,1024 hPa
Tuesday 10 October 2023,07:00,Clear,13°,6,58%,1024 hPa
Tuesday 10 October 2023,07:30,Clear,12°,6,62%,1024 hPa
Tuesday 10 October 2023,08:00,Clear,12°,4,67%,1024 hPa
Tuesday 10 October 2023,08:30,Clear,12°,6,62%,1024 hPa
Tuesday 10 October 2023,09:00,Clear,12°,7,67%,1025 hPa
Tuesday 10 October 2023,09:30,Clear,13°,6,62%,1025 hPa
Tuesday 10 October 2023,10:00,Clear,14°,6,63%,1025 hPa
Tuesday 10 October 2023,10:30,Clear,16°,2,55%,1025 hPa
Tuesday 10 October 2023,11:00,Clear,17°,2,52%,1025 hPa
Tuesday 10 October 2023,11:30,Clear,19°,4,46%,1025 hPa
Tuesday 10 October 2023,12:00,Clear,20°,2,43%,1025 hPa
Tuesday 10 October 2023,12:30,Clear,22°,Calm,41%,1025 hPa
Tuesday 10 October 2023,13:00,Clear,23°,Calm,47%,1025 hPa
Tuesday 10 October 2023,13:30,Clear,24°,Calm,38%,1024 hPa
Tuesday 10 October 2023,14:00,Clear,24°,4,41%,1024 hPa
Tuesday 10 October 2023,14:30,Clear,25°,6,39%,1023 hPa
Tuesday 10 October 2023,15:00,Clear,26°,4,37%,1023 hPa
Tuesday 10 October 2023,15:30,Clear,26°,4,34%,1023 hPa
Tuesday 10 October 2023,16:00,Clear,27°,4,32%,1022 hPa
Tuesday 10 October 2023,16:30,Clear,28°,4,30%,1022 hPa
Tuesday 10 October 2023,17:00,Clear,28°,6,30%,1022 hPa
Tuesday 10 October 2023,17:30,Clear,28°,4,26%,1022 hPa
Tuesday 10 October 2023,18:00,Clear,28°,4,28%,1022 hPa
Tuesday 10 October 2023,18:30,Clear,27°,7,30%,1022 hPa
Tuesday 10 October 2023,19:00,Clear,27°,7,30%,1022 hPa
Tuesday 10 October 2023,19:30,Clear,26°,6,34%,1022 hPa
Tuesday 10 October 2023,20:00,Clear,24°,2,36%,1022 hPa
Tuesday 10 October 2023,20:30,Clear,24°,4,34%,1022 hPa
Tuesday 10 October 2023,21:00,Clear,24°,6,36%,1022 hPa
Tuesday 10 October 2023,21:30,Clear,20°,2,46%,1022 hPa
Tuesday 10 October 2023,22:00,Clear,20°,6,49%,1022 hPa
Tuesday 10 October 2023,22:30,Clear,19°,4,56%,1023 hPa
Tuesday 10 October 2023,23:00,Clear,16°,7,68%,1023 hPa
Tuesday 10 October 2023,23:30,Clear,18°,6,59%,1023 hPa
Wednesday 11 October 2023,00:00,Clear,17°,7,63%,1023 hPa
Wednesday 11 October 2023,00:30,Clear,16°,7,68%,1023 hPa
Wednesday 11 October 2023,01:00,Clear,15°,9,67%,1023 hPa
Wednesday 11 October 2023,01:30,Clear,16°,6,59%,1023 hPa
Wednesday 11 October 2023,02:00,Clear,15°,7,63%,1023 hPa
Wednesday 11 October 2023,02:30,Clear,15°,6,63%,1023 hPa
Wednesday 11 October 2023,03:00,Clear,13°,4,72%,1023 hPa
Wednesday 11 October 2023,03:30,Clear,14°,6,63%,1023 hPa
Wednesday 11 October 2023,04:00,Clear,14°,6,63%,1023 hPa
Wednesday 11 October 2023,04:30,Clear,13°,6,67%,1023 hPa
Wednesday 11 October 2023,05:00,Clear,13°,7,62%,1022 hPa
Wednesday 11 October 2023,05:30,Clear,13°,6,62%,1023 hPa
Wednesday 11 October 2023,06:00,Clear,12°,4,67%,1023 hPa
Wednesday 11 October 2023,06:30,Clear,12°,4,67%,1023 hPa
Wednesday 11 October 2023,07:00,Clear,11°,6,71%,1023 hPa
Wednesday 11 October 2023,07:30,Clear,11°,4,71%,1023 hPa
Wednesday 11 October 2023,08:00,Clear,10°,4,76%,1023 hPa
Wednesday 11 October 2023,08:30,Clear,11°,6,71%,1023 hPa
Wednesday 11 October 2023,09:00,Clear,11°,6,71%,1024 hPa
Wednesday 11 October 2023,09:30,Clear,12°,6,71%,1024 hPa
Wednesday 11 October 2023,10:00,Clear,13°,6,62%,1024 hPa
Wednesday 11 October 2023,10:30,Clear,15°,6,59%,1024 hPa
Wednesday 11 October 2023,11:00,Clear,16°,4,55%,1024 hPa
Wednesday 11 October 2023,11:30,Clear,18°,Calm,49%,1024 hPa
Wednesday 11 October 2023,12:00,Clear,20°,Calm,43%,1024 hPa
Wednesday 11 October 2023,12:30,Clear,21°,4,43%,1024 hPa
Wednesday 11 October 2023,13:00,Clear,22°,4,43%,1024 hPa
Wednesday 11 October 2023,13:30,Clear,23°,4,41%,1024 hPa
Wednesday 11 October 2023,14:00,Clear,24°,6,38%,1023 hPa
Wednesday 11 October 2023,14:30,Clear,25°,2,36%,1023 hPa
Wednesday 11 October 2023,15:00,Clear,26°,2,34%,1022 hPa
Wednesday 11 October 2023,15:30,Clear,27°,2,32%,1022 hPa
Wednesday 11 October 2023,16:00,Clear,27°,4,30%,1022 hPa
Wednesday 11 October 2023,16:30,Clear,27°,6,32%,1021 hPa
Wednesday 11 October 2023,17:00,Clear,28°,7,30%,1021 hPa
Wednesday 11 October 2023,17:30,Clear,28°,4,30%,1021 hPa
Wednesday 11 October 2023,18:00,Clear,28°,Calm,30%,1021 hPa
Wednesday 11 October 2023,18:30,Clear,28°,7,25%,1021 hPa
Wednesday 11 October 2023,19:00,Clear,27°,4,26%,1021 hPa
Wednesday 11 October 2023,19:30,Clear,25°,Calm,32%,1021 hPa
Wednesday 11 October 2023,20:00,Clear,23°,Calm,38%,1021 hPa
Wednesday 11 October 2023,20:30,Clear,22°,Calm,38%,1021 hPa
Wednesday 11 October 2023,21:00,Clear,21°,Calm,43%,1022 hPa
Wednesday 11 October 2023,21:30,Clear,21°,9,46%,1022 hPa
Wednesday 11 October 2023,22:00,Clear,20°,6,46%,1022 hPa
Wednesday 11 October 2023,22:30,Clear,19°,2,52%,1022 hPa
Wednesday 11 October 2023,23:00,Clear,18°,2,56%,1022 hPa
Wednesday 11 October 2023,23:30,Clear,17°,6,63%,1022 hPa
Thursday 12 October 2023,00:00,Clear,17°,4,59%,1022 hPa
Thursday 12 October 2023,00:30,Clear,17°,6,59%,1022 hPa
Thursday 12 October 2023,01:00,Clear,15°,7,67%,1022 hPa
Thursday 12 October 2023,01:30,Clear,15°,6,63%,1022 hPa
Thursday 12 October 2023,02:00,Clear,15°,6,63%,1022 hPa
Thursday 12 October 2023,02:30,Clear,14°,7,67%,1022 hPa
Thursday 12 October 2023,03:00,Clear,14°,6,63%,1022 hPa
Thursday 12 October 2023,03:30,Clear,12°,2,71%,1023 hPa
Thursday 12 October 2023,04:00,Clear,12°,Calm,76%,1022 hPa
Thursday 12 October 2023,04:30,Clear,12°,Calm,71%,1022 hPa
Thursday 12 October 2023,05:00,Clear,12°,Calm,71%,1022 hPa
Thursday 12 October 2023,05:30,Clear,12°,Calm,71%,1022 hPa
Thursday 12 October 2023,06:00,Clear,12°,Calm,67%,1022 hPa
Thursday 12 October 2023,06:30,Clear,11°,Calm,76%,1022 hPa
Thursday 12 October 2023,07:00,Clear,11°,Calm,76%,1023 hPa
Thursday 12 October 2023,07:30,Clear,11°,Calm,71%,1023 hPa
Thursday 12 October 2023,08:00,Clear,10°,Calm,76%,1023 hPa
Thursday 12 October 2023,08:30,Clear,11°,Calm,71%,1023 hPa
Thursday 12 October 2023,09:00,Clear,11°,4,71%,1024 hPa
Thursday 12 October 2023,09:30,Clear,12°,4,71%,1024 hPa
Thursday 12 October 2023,10:00,Clear,13°,Calm,67%,1024 hPa
Thursday 12 October 2023,10:30,Clear,16°,Calm,51%,1024 hPa
Thursday 12 October 2023,11:00,Clear,19°,Calm,46%,1024 hPa
Thursday 12 October 2023,11:30,Clear,19°,Calm,46%,1024 hPa
Thursday 12 October 2023,12:00,Clear,21°,2,43%,1024 hPa
Thursday 12 October 2023,12:30,Clear,21°,Calm,43%,1024 hPa
Thursday 12 October 2023,13:00,Clear,23°,4,36%,1024 hPa
Thursday 12 October 2023,13:30,Clear,24°,2,36%,1023 hPa
Thursday 12 October 2023,14:00,Clear,24°,4,34%,1023 hPa
Thursday 12 October 2023,14:30,Clear,26°,2,30%,1022 hPa
Thursday 12 October 2023,15:00,Clear,26°,2,30%,1022 hPa
Thursday 12 October 2023,15:30,Clear,27°,Calm,26%,1022 hPa
Thursday 12 October 2023,16:00,Clear,27°,4,28%,1021 hPa
Thursday 12 October 2023,16:30,Clear,28°,7,25%,1021 hPa
Thursday 12 October 2023,17:00,Clear,28°,6,25%,1021 hPa
Thursday 12 October 2023,17:30,Clear,28°,6,25%,1021 hPa
Thursday 12 October 2023,18:00,Clear,28°,4,26%,1021 hPa
Thursday 12 October 2023,18:30,Clear,28°,4,25%,1020 hPa
Thursday 12 October 2023,19:00,Clear,27°,Calm,26%,1021 hPa
Thursday 12 October 2023,19:30,Clear,25°,2,30%,1021 hPa
Thursday 12 October 2023,20:00,Clear,22°,Calm,38%,1021 hPa
Thursday 12 October 2023,20:30,Clear,22°,Calm,38%,1021 hPa
Thursday 12 October 2023,21:00,Clear,22°,Calm,35%,1021 hPa
Thursday 12 October 2023,21:30,Clear,20°,Calm,43%,1021 hPa
Thursday 12 October 2023,22:00,Clear,19°,4,49%,1021 hPa
Thursday 12 October 2023,22:30,Clear,19°,6,52%,1021 hPa
Thursday 12 October 2023,23:00,Clear,18°,9,56%,1021 hPa
Thursday 12 October 2023,23:30,Clear,18°,6,52%,1021 hPa
Friday 13 October 2023,00:00,Clear,17°,7,55%,1021 hPa
Friday 13 October 2023,00:30,Clear,16°,4,63%,1021 hPa
Friday 13 October 2023,01:00,Clear,16°,7,59%,1021 hPa
Friday 13 October 2023,01:30,Clear,17°,4,55%,1021 hPa
Friday 13 October 2023,02:00,Clear,16°,6,59%,1021 hPa
Friday 13 October 2023,02:30,Clear,16°,4,59%,1021 hPa
Friday 13 October 2023,03:00,Clear,16°,4,59%,1021 hPa
Friday 13 October 2023,03:30,Clear,15°,4,63%,1021 hPa
Friday 13 October 2023,04:00,Clear,15°,2,63%,1021 hPa
Friday 13 October 2023,04:30,Clear,15°,Calm,67%,1021 hPa
Friday 13 October 2023,05:00,Clear,14°,6,67%,1021 hPa
Friday 13 October 2023,05:30,Clear,14°,4,67%,1021 hPa
Friday 13 October 2023,06:00,Clear,14°,Calm,67%,1021 hPa
Friday 13 October 2023,06:30,Clear,14°,4,67%,1021 hPa
Friday 13 October 2023,07:00,Clear,14°,2,67%,1021 hPa
Friday 13 October 2023,07:30,Clear,13°,6,72%,1021 hPa
Friday 13 October 2023,08:00,Clear,13°,6,72%,1021 hPa
Friday 13 October 2023,08:30,Clear,12°,Calm,76%,1021 hPa
Friday 13 October 2023,09:00,Clear,13°,2,72%,1021 hPa
Friday 13 October 2023,09:30,Clear,14°,2,72%,1022 hPa
Friday 13 October 2023,10:00,Clear,15°,2,67%,1022 hPa
Friday 13 October 2023,10:30,Clear,17°,Calm,59%,1022 hPa
Friday 13 October 2023,11:00,Clear,18°,Calm,52%,1022 hPa
Friday 13 October 2023,11:30,Clear,21°,Calm,46%,1022 hPa
Friday 13 October 2023,12:00,Clear,21°,4,49%,1022 hPa
Friday 13 October 2023,12:30,Clear,22°,Calm,43%,1022 hPa
Friday 13 October 2023,13:00,Clear,23°,Calm,44%,1022 hPa
Friday 13 October 2023,13:30,Clear,24°,4,38%,1022 hPa
Friday 13 October 2023,14:00,Clear,25°,4,39%,1021 hPa
Friday 13 October 2023,14:30,Clear,25°,6,36%,1021 hPa
Friday 13 October 2023,15:00,Clear,26°,6,34%,1021 hPa
Friday 13 October 2023,15:30,Clear,26°,6,34%,1020 hPa
Friday 13 October 2023,16:00,Clear,26°,9,32%,1020 hPa
Friday 13 October 2023,16:30,Clear,26°,15,30%,1020 hPa
Friday 13 October 2023,17:00,Clear,27°,13,28%,1020 hPa
Friday 13 October 2023,17:30,Clear,27°,13,28%,1020 hPa
Friday 13 October 2023,18:00,Clear,26°,11,32%,1020 hPa
Friday 13 October 2023,18:30,Clear,26°,15,32%,1020 hPa
Friday 13 October 2023,19:00,Clear,26°,13,30%,1020 hPa
Friday 13 October 2023,19:30,Clear,25°,9,34%,1020 hPa
Friday 13 October 2023,20:00,Clear,25°,9,34%,1020 hPa
Friday 13 October 2023,20:30,Clear,24°,15,34%,1021 hPa
Friday 13 October 2023,21:00,Clear,24°,19,36%,1021 hPa
Friday 13 October 2023,21:30,Clear,23°,17,38%,1021 hPa
Friday 13 October 2023,22:00,Fair,22°,17,41%,1021 hPa
Friday 13 October 2023,22:30,Drizzle,22°,4,43%,1021 hPa
Friday 13 October 2023,23:00,Fair,22°,6,43%,1021 hPa
Friday 13 October 2023,23:30,Fair,21°,Calm,46%,1021 hPa
Saturday 14 October 2023,00:00,Fair,21°,4,46%,1021 hPa
Saturday 14 October 2023,00:30,Fair,20°,2,49%,1021 hPa
Saturday 14 October 2023,01:00,Fair,21°,4,46%,1021 hPa
Saturday 14 October 2023,01:30,Fair,20°,6,53%,1021 hPa
Saturday 14 October 2023,02:00,Fair,20°,15,56%,1022 hPa
Saturday 14 October 2023,02:30,Fair,17°,7,77%,1022 hPa
Saturday 14 October 2023,03:00,Drizzle,16°,Calm,88%,1022 hPa
Saturday 14 October 2023,03:30,Drizzle,16°,Calm,88%,1022 hPa
Saturday 14 October 2023,04:00,Drizzle,16°,2,94%,1023 hPa
Saturday 14 October 2023,04:30,Drizzle,17°,9,88%,1023 hPa
Saturday 14 October 2023,05:00,Drizzle,16°,7,82%,1023 hPa
Saturday 14 October 2023,05:30,Drizzle,16°,4,88%,1023 hPa
Saturday 14 October 2023,06:00,Drizzle,15°,7,94%,1022 hPa
Saturday 14 October 2023,06:30,Light Rain,15°,6,94%,1022 hPa
Saturday 14 October 2023,07:00,Light Rain,15°,4,94%,1022 hPa
Saturday 14 October 2023,07:30,Fair,15°,6,94%,1023 hPa
Saturday 14 October 2023,08:00,Partly Cloudy,15°,6,94%,1023 hPa
Saturday 14 October 2023,08:30,Mostly Cloudy,15°,4,94%,1023 hPa
Saturday 14 October 2023,09:00,Mostly Cloudy,15°,Calm,94%,1023 hPa
Saturday 14 October 2023,09:30,Partly Cloudy,15°,2,94%,1023 hPa
Saturday 14 October 2023,10:00,Partly Cloudy,15°,2,94%,1023 hPa
Saturday 14 October 2023,10:30,Partly Cloudy,16°,4,88%,1023 hPa
Saturday 14 October 2023,11:00,Fair,16°,2,88%,1023 hPa
Saturday 14 October 2023,11:30,Fair,17°,7,82%,1023 hPa
Saturday 14 October 2023,12:00,Partly Cloudy,18°,4,77%,1023 hPa
Saturday 14 October 2023,12:30,Mostly Cloudy,19°,4,73%,1023 hPa
Saturday 14 October 2023,13:00,Mostly Cloudy,19°,Calm,68%,1023 hPa
Saturday 14 October 2023,13:30,Mostly Cloudy,19°,4,68%,1023 hPa
Saturday 14 October 2023,14:00,Partly Cloudy,21°,4,69%,1022 hPa
Saturday 14 October 2023,14:30,Partly Cloudy,20°,6,68%,1022 hPa
Saturday 14 October 2023,15:00,Fair,20°,2,64%,1022 hPa
Saturday 14 October 2023,15:30,Fair,21°,4,60%,1021 hPa
Saturday 14 October 2023,16:00,Fair,21°,2,60%,1021 hPa
Saturday 14 October 2023,16:30,Fair,22°,2,57%,1021 hPa
Saturday 14 October 2023,17:00,Fair,22°,Calm,57%,1021 hPa
Saturday 14 October 2023,17:30,Fair,21°,6,56%,1021 hPa
Saturday 14 October 2023,18:00,Fair,23°,Calm,53%,1021 hPa
Saturday 14 October 2023,18:30,Fair,21°,2,56%,1021 hPa
Saturday 14 October 2023,19:00,Fair,21°,6,56%,1021 hPa
Saturday 14 October 2023,19:30,Fair,20°,2,64%,1021 hPa
Saturday 14 October 2023,20:00,Fair,20°,6,68%,1021 hPa
Saturday 14 October 2023,20:30,Fair,19°,4,78%,1021 hPa
Saturday 14 October 2023,21:00,Fair,19°,7,78%,1021 hPa
Saturday 14 October 2023,21:30,Fair,19°,6,73%,1021 hPa
Saturday 14 October 2023,22:00,Fair,18°,Calm,77%,1021 hPa
Saturday 14 October 2023,22:30,Fair,17°,Calm,82%,1022 hPa
Saturday 14 October 2023,23:00,Fair,17°,6,82%,1022 hPa
Saturday 14 October 2023,23:30,Clear,17°,4,82%,1022 hPa
Sunday 15 October 2023,00:00,Clear,16°,2,82%,1022 hPa
Sunday 15 October 2023,00:30,Fair,16°,Calm,82%,1022 hPa
Sunday 15 October 2023,01:00,Fair,15°,2,82%,1021 hPa
Sunday 15 October 2023,01:30,Fair,15°,4,88%,1021 hPa
Sunday 15 October 2023,02:00,Fair,15°,2,88%,1021 hPa
Sunday 15 October 2023,02:30,Fair,14°,4,94%,1021 hPa
Sunday 15 October 2023,03:00,Fair,14°,7,94%,1021 hPa
Sunday 15 October 2023,03:30,Fair,14°,6,88%,1021 hPa
Sunday 15 October 2023,04:00,Fair,13°,4,94%,1021 hPa
Sunday 15 October 2023,04:30,Fair,13°,4,94%,1021 hPa
Sunday 15 October 2023,05:00,Fair,13°,Calm,88%,1021 hPa
Sunday 15 October 2023,05:30,Fair,13°,Calm,88%,1020 hPa
Sunday 15 October 2023,06:00,Fair,12°,4,94%,1020 hPa
Sunday 15 October 2023,06:30,Fair,12°,2,94%,1020 hPa
Sunday 15 October 2023,07:00,Fair,12°,2,94%,1020 hPa
Sunday 15 October 2023,07:30,Fair,11°,4,100%,1020 hPa
Sunday 15 October 2023,08:00,Fair,11°,6,100%,1020 hPa
Sunday 15 October 2023,08:30,Partly Cloudy,11°,2,94%,1020 hPa
Sunday 15 October 2023,09:00,Fair,11°,2,94%,1020 hPa
Sunday 15 October 2023,09:30,Clear,12°,2,94%,1020 hPa
Sunday 15 October 2023,10:00,Clear,13°,4,94%,1021 hPa
Sunday 15 October 2023,10:30,Clear,15°,Calm,88%,1020 hPa
Sunday 15 October 2023,11:00,Clear,16°,4,82%,1021 hPa
Sunday 15 October 2023,11:30,Clear,16°,2,82%,1021 hPa
Sunday 15 October 2023,12:00,Clear,19°,2,68%,1020 hPa
Sunday 15 October 2023,12:30,Clear,19°,2,68%,1020 hPa
Sunday 15 October 2023,13:00,Clear,21°,Calm,64%,1020 hPa
Sunday 15 October 2023,13:30,Clear,20°,7,64%,1019 hPa
Sunday 15 October 2023,14:00,Fair,21°,7,64%,1019 hPa
Sunday 15 October 2023,14:30,Fair,21°,7,64%,1018 hPa
Sunday 15 October 2023,15:00,Fair,22°,6,57%,1018 hPa
Sunday 15 October 2023,15:30,Chance of Showers,21°,7,56%,1017 hPa
Sunday 15 October 2023,16:00,Chance of Showers,22°,6,53%,1017 hPa
Sunday 15 October 2023,16:30,Partly Cloudy,22°,6,57%,1017 hPa
Sunday 15 October 2023,17:00,Partly Cloudy,21°,7,56%,1016 hPa
Sunday 15 October 2023,17:30,Partly Cloudy,21°,9,60%,1016 hPa
Sunday 15 October 2023,18:00,Fair,22°,7,53%,1016 hPa
Sunday 15 October 2023,18:30,Partly Cloudy,22°,9,50%,1016 hPa
Sunday 15 October 2023,19:00,Partly Cloudy,21°,9,56%,1016 hPa
Sunday 15 October 2023,19:30,Partly Cloudy,21°,11,56%,1016 hPa
Sunday 15 October 2023,20:00,Light Rain,21°,7,56%,1016 hPa
Sunday 15 October 2023,20:30,Light Rain,20°,7,64%,1016 hPa
Sunday 15 October 2023,20:39,Rain,20°,9,64%,1016 hPa
Sunday 15 October 2023,21:00,Rain,19°,9,68%,1016 hPa
Sunday 15 October 2023,21:30,Light Rain,18°,11,73%,1016 hPa
Sunday 15 October 2023,22:00,Drizzle,18°,9,77%,1016 hPa
Sunday 15 October 2023,22:30,Drizzle,17°,6,88%,1016 hPa
Sunday 15 October 2023,23:00,Drizzle,18°,7,77%,1017 hPa
Sunday 15 October 2023,23:30,Light Rain,17°,6,82%,1017 hPa
Monday 16 October 2023,00:00,Light Rain,16°,9,88%,1017 hPa
Monday 16 October 2023,00:30,Drizzle,15°,Calm,94%,1016 hPa
Monday 16 October 2023,01:00,Mostly Cloudy,15°,Calm,94%,1016 hPa
Monday 16 October 2023,01:30,Cloudy,15°,4,94%,1016 hPa
Monday 16 October 2023,02:00,Mostly Cloudy,15°,Calm,94%,1016 hPa
Monday 16 October 2023,02:30,Mostly Cloudy,15°,2,94%,1016 hPa
Monday 16 October 2023,03:00,Mostly Cloudy,15°,2,94%,1016 hPa
Monday 16 October 2023,03:30,Mostly Cloudy,15°,7,94%,1015 hPa
Monday 16 October 2023,03:42,Drizzle,15°,4,94%,1015 hPa
Monday 16 October 2023,04:00,Cloudy,15°,4,94%,1015 hPa
Monday 16 October 2023,04:30,Mostly Cloudy,15°,6,94%,1015 hPa
Monday 16 October 2023,05:00,Mostly Cloudy,15°,Calm,94%,1015 hPa
Monday 16 October 2023,05:30,Mostly Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,06:00,Mostly Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,06:30,Mostly Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,07:00,Mostly Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,07:30,Mostly Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,08:00,Mostly Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,08:30,Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,09:00,Mostly Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,09:30,Mostly Cloudy,15°,Calm,94%,1014 hPa
Monday 16 October 2023,10:00,Mostly Cloudy,16°,9,94%,1015 hPa
Monday 16 October 2023,10:30,Mostly Cloudy,16°,9,88%,1015 hPa
Monday 16 October 2023,11:00,Mostly Cloudy,17°,15,77%,1015 hPa
Monday 16 October 2023,11:30,Mostly Cloudy,17°,11,77%,1015 hPa
Monday 16 October 2023,12:00,Mostly Cloudy,19°,9,73%,1015 hPa
Monday 16 October 2023,12:30,Partly Cloudy,19°,11,68%,1014 hPa
Monday 16 October 2023,13:00,Partly Cloudy,19°,17,64%,1014 hPa
Monday 16 October 2023,13:30,Mostly Cloudy,19°,15,64%,1014 hPa
Monday 16 October 2023,14:00,Mostly Cloudy,20°,19,60%,1014 hPa
Monday 16 October 2023,14:30,Mostly Cloudy,21°,22,56%,1013 hPa
Monday 16 October 2023,15:00,Mostly Cloudy,21°,20,>,43 56% 1013 hPa
Monday 16 October 2023,15:30,Mostly Cloudy,21°,17,56%,1013 hPa
Monday 16 October 2023,16:00,Mostly Cloudy,21°,13,56%,1013 hPa
Monday 16 October 2023,16:30,Partly Cloudy,21°,11,56%,1012 hPa
Monday 16 October 2023,17:00,Partly Cloudy,21°,15,56%,1012 hPa
Monday 16 October 2023,17:30,Mostly Cloudy,21°,13,56%,1012 hPa
Monday 16 October 2023,18:00,Partly Cloudy,21°,15,53%,1012 hPa
Monday 16 October 2023,18:30,Partly Cloudy,21°,13,56%,1012 hPa
Monday 16 October 2023,19:00,Partly Cloudy,21°,15,56%,1012 hPa
Monday 16 October 2023,19:30,Fair,20°,13,60%,1012 hPa
Monday 16 October 2023,20:00,Fair,20°,9,60%,1012 hPa
Monday 16 October 2023,20:30,Clear,20°,7,60%,1012 hPa
Monday 16 October 2023,21:00,Clear,19°,4,64%,1012 hPa
Monday 16 October 2023,21:30,Clear,18°,Calm,73%,1012 hPa
Monday 16 October 2023,22:00,Clear,18°,Calm,73%,1012 hPa
Monday 16 October 2023,22:30,Clear,18°,Calm,73%,1012 hPa
Monday 16 October 2023,23:00,Fair,18°,6,73%,1013 hPa
Monday 16 October 2023,23:30,Fair,18°,6,73%,1013 hPa
Tuesday 17 October 2023,00:00,Fair,18°,6,77%,1013 hPa
Tuesday 17 October 2023,00:30,Fair,17°,6,82%,1012 hPa
Tuesday 17 October 2023,01:00,Fair,17°,2,82%,1012 hPa
Tuesday 17 October 2023,01:30,Fair,17°,Calm,82%,1012 hPa
Tuesday 17 October 2023,02:00,Fair,17°,6,82%,1012 hPa
