Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Tuesday 6 June 2023,01:00,Clear,17°,6,82%,1017 hPa
Tuesday 6 June 2023,01:30,Clear,16°,4,88%,1017 hPa
Tuesday 6 June 2023,02:00,Clear,16°,4,88%,1016 hPa
Tuesday 6 June 2023,02:30,Clear,16°,4,88%,1016 hPa
Tuesday 6 June 2023,03:00,Clear,16°,6,88%,1016 hPa
Tuesday 6 June 2023,03:30,Clear,16°,6,88%,1016 hPa
Tuesday 6 June 2023,04:00,Clear,15°,2,94%,1016 hPa
Tuesday 6 June 2023,04:30,Clear,15°,4,94%,1016 hPa
Tuesday 6 June 2023,05:00,Clear,15°,Calm,94%,1016 hPa
Tuesday 6 June 2023,05:30,Clear,15°,4,94%,1016 hPa
Tuesday 6 June 2023,06:00,Clear,15°,7,94%,1016 hPa
Tuesday 6 June 2023,06:30,Clear,14°,4,94%,1016 hPa
Tuesday 6 June 2023,07:00,Clear,14°,4,94%,1016 hPa
Tuesday 6 June 2023,07:30,Clear,14°,4,94%,1016 hPa
Tuesday 6 June 2023,08:00,Clear,15°,6,94%,1016 hPa
Tuesday 6 June 2023,08:30,Clear,16°,9,88%,1016 hPa
Tuesday 6 June 2023,09:00,Clear,17°,7,82%,1016 hPa
Tuesday 6 June 2023,09:30,Clear,18°,6,77%,1016 hPa
Tuesday 6 June 2023,10:00,Clear,19°,4,73%,1016 hPa
Tuesday 6 June 2023,10:30,Clear,20°,4,73%,1016 hPa
Tuesday 6 June 2023,11:00,Clear,21°,6,69%,1016 hPa
Tuesday 6 June 2023,11:30,Clear,22°,6,57%,1016 hPa
Tuesday 6 June 2023,12:00,Clear,24°,4,54%,1016 hPa
Tuesday 6 June 2023,12:30,Clear,24°,6,50%,1016 hPa
Tuesday 6 June 2023,13:00,Clear,24°,4,50%,1016 hPa
Tuesday 6 June 2023,13:30,Clear,26°,6,48%,1015 hPa
Tuesday 6 June 2023,14:00,Fair,26°,7,45%,1015 hPa
Tuesday 6 June 2023,14:30,Fair,26°,6,45%,1015 hPa
Tuesday 6 June 2023,15:00,Fair,27°,7,42%,1014 hPa
Tuesday 6 June 2023,15:30,Fair,27°,7,42%,1014 hPa
Tuesday 6 June 2023,16:00,Partly Cloudy,27°,11,37%,1014 hPa
Tuesday 6 June 2023,16:30,Partly Cloudy,28°,6,40%,1014 hPa
Tuesday 6 June 2023,17:00,Partly Cloudy,28°,6,37%,1013 hPa
Tuesday 6 June 2023,17:30,Partly Cloudy,29°,7,35%,1013 hPa
Tuesday 6 June 2023,18:00,Partly Cloudy,28°,9,40%,1013 hPa
Tuesday 6 June 2023,18:30,Fair,29°,9,35%,1012 hPa
Tuesday 6 June 2023,19:00,Fair,28°,7,37%,1012 hPa
